Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
2184,64,2020-2023,Factors influencing occupancy and density of salt marsh songbirds in northeast Florida,2020,JOURNAL OF FIELD ORNITHOLOGY,"Schwarzer, Amy C.; Cox, W. Andrew; Tornwall, Brett",7,10.1111/jofo.12336,FALSE,TRUE
859,65,2020-2023,The value of considering demographic contributions to connectivity: a review,2022,ECOGRAPHY,"Drake, Joseph; Lambin, Xavier; Sutherland, Chris",12,10.1111/ecog.05552,TRUE,TRUE
2242,66,2020-2023,Occupancy and co-occurrence patterns of endemic mammals and introduced predators across a broad geographical gradient in eastern Australia,2022,BIODIVERSITY AND CONSERVATION,"McHugh, Darren; Goldingay, Ross L.; Letnic, Mike",5,10.1007/s10531-022-02374-0,FALSE,TRUE
2206,67,2020-2023,"Cryptic declines of small, cold-water specialists highlight potential vulnerabilities of headwater streams as climate refugia",2023,BIOLOGICAL CONSERVATION,"Hossack, Blake R.; LeMoine, Michael T.; Oja, Emily B.; Eby, Lisa A.",6,10.1016/j.biocon.2022.109868,FALSE,TRUE
1296,68,2020-2023,Occurrence and Co-Occurrence Patterns of Gar in River-Floodplain Habitats: Methods to Leverage Species Coexistence to Benefit Distributional Models,2020,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,"Schumann, David A.; Colvin, Michael E.; Miranda, Leandro E.; Jones-Farrand, D. Todd",4,10.1002/nafm.10402,TRUE,FALSE
1453,69,2020-2023,Big Bird Plots: Benchmarking Neotropical Bird Communities to Address Questions in Ecology and Conservation in an Era of Rapid Change,2021,FRONTIERS IN ECOLOGY AND EVOLUTION,"Robinson, W. Douglas; Errichetti, Dan; Pollock, Henry S.; Martinez, Ari; Stouffer, Philip C.; Shen, Fang-Yu; Blake, John G.",2,10.3389/fevo.2021.697511,TRUE,FALSE
944,70,2020-2023,"Peaks in frequency, but not relative abundance, occur in the center of tree species distributions on climate gradients",2020,ECOSPHERE,"Martin, Patrick H.; Canham, Charles D.",10,10.1002/ecs2.3149,TRUE,FALSE
2357,71,2020-2023,"Composition and structure of vegetation and tide regulate the occurrence of Oryzomys couesi and Hodomys alleni in mangrove forests of Laguna de Cuyutlan, West-Central Mexico",2022,WETLANDS ECOLOGY AND MANAGEMENT,"Torres-Fernandez del Campo, Judit; Olvera-Vargas, Miguel; Silla-Cortes, Fernando; Lorena Figueroa-Rangel, Blanca; Ignacio Iniguez-Davalos, Luis",2,10.1007/s11273-021-09831-7,FALSE,TRUE
1033,72,2020-2023,Macroecological distributions of gene variants highlight the functional organization of soil microbial systems,2022,ISME JOURNAL,"Escalas, Arthur; Paula, Fabiana S.; Guilhaumon, Francois; Yuan, Mengting; Yang, Yunfeng; Wu, Linwei; Liu, Feifei; Feng, Jiaje; Zhang, Yuguang; Zhou, Jizhong",8,10.1038/s41396-021-01120-8,TRUE,FALSE
2099,73,2020-2023,"Estimating population status and site occupancy of saltwater crocodiles <i>Crocodylus porosus</i> in the Ayeyarwady delta, Myanmar: Inferences from spatial modeling techniques",2020,GLOBAL ECOLOGY AND CONSERVATION,"Than, Kay Zin; Strine, Colin T.; Sritongchuay, Tuanjit; Zaw, Zaw; Hughes, Alice C.",10,10.1016/j.gecco.2020.e01206,FALSE,TRUE
2444,74,2020-2023,"FACTORS ASSOCIATED WITH DETECTION PROBABILITY AND SITE OCCUPANCY OF THE LONG-TAILED SKINK (<i>Eutropis longicaudata</i>) IN THE ALUOI AREA, CENTRAL VIETNAM",2021,RUSSIAN JOURNAL OF HERPETOLOGY,"Ngo, Chung D.; Dang, Hai P.; Hoang, Nghiep T.; Binh Van Ngo",0,10.30906/1026-2296-2021-28-2-67-72,FALSE,TRUE
1531,75,2020-2023,Associations between a range-shifting damselfly (<i>Erythromma viridulum</i>) and the UK's resident Odonata suggest habitat sharing is more important than antagonism,2023,INSECT CONSERVATION AND DIVERSITY,"Cranston, James; Isaac, Nick J. B.; Early, Regan",1,10.1111/icad.12630,TRUE,TRUE
2399,76,2020-2023,Hierarchical models improve the use of alligator abundance as an indicator,2021,ECOLOGICAL INDICATORS,"Farris, Seth C.; Waddle, J. Hardin; Hackett, Caitlin E.; Brandt, Laura A.; Mazzotti, Frank J.",1,10.1016/j.ecolind.2021.108406,FALSE,TRUE
1355,77,2020-2023,Long-term dynamic of nestedness in bird assemblages inhabiting fragmented landscapes,2022,LANDSCAPE ECOLOGY,"Dondina, Olivia; Orioli, Valerio; Tirozzi, Pietro; Bani, Luciano",3,10.1007/s10980-022-01419-7,TRUE,FALSE
2098,78,2020-2023,Declines in Common and Migratory Breeding Landbird Species in South Korea Over the Past Two Decades,2021,FRONTIERS IN ECOLOGY AND EVOLUTION,"Kim, Hankyu; Mo, Yongwon; Choi, Chang-Yong; McComb, Brenda C.; Betts, Matthew G.",10,10.3389/fevo.2021.627765,FALSE,TRUE
2359,79,2020-2023,Predictability of invasive Argentine ant distribution across Mediterranean ecoregions of southern California,2021,WESTERN NORTH AMERICAN NATURALIST,"Richmond, Jonathan Q.; Matsuda, Tritia; Brehme, Cheryl S.; Perkins, Emily E.; Fisher, Robert N.",2,10.3398/064.081.0208,FALSE,TRUE
545,80,2020-2023,Spatiotemporal dynamics of wild herbivore species richness and occupancy across a savannah rangeland: Implications for conservation,2020,BIOLOGICAL CONSERVATION,"Crego, Ramiro D.; Ogutu, Joseph O.; Wells, Harry B. M.; Ojwang, Gordon O.; Martins, Dino J.; Leimgruber, Peter; Stabach, Jared A.",21,10.1016/j.biocon.2020.108436,TRUE,FALSE
1341,81,2020-2023,Differentiated Control of Large Spatial Environments: Air Curtain Grid System,2023,SUSTAINABILITY,"Song, Linye; Li, Kaijun; Zhang, Xinghui; Hua, Jing; Zhang, Cong",3,10.3390/su15065489,TRUE,FALSE
821,82,2020-2023,Community science validates climate suitability projections from ecological niche modeling,2020,ECOLOGICAL APPLICATIONS,"Saunders, Sarah P.; Michel, Nicole L.; Bateman, Brooke L.; Wilsey, Chad B.; Dale, Kathy; LeBaron, Geoffrey S.; Langham, Gary M.",13,10.1002/eap.2128,TRUE,TRUE
984,83,2020-2023,Structural insight into the stabilization of microtubules by taxanes,2023,ELIFE,"Prota, Andrea E.; Lucena-Agell, Daniel; Ma, Yuntao; Estevez-Gallego, Juan; Li, Shuo; Bargsten, Katja; Josa-Prado, Fernando; Altmann, Karl-Heinz; Gaillard, Natacha; Kamimura, Shinji; Muhlethaler, Tobias; Gago, Federico; Oliva, Maria A.; Steinmetz, Michel O.; Fang, Wei-Shuo; Diaz, J. Fernando",9,10.7554/eLife.84791,TRUE,FALSE
2283,84,2020-2023,The optimal controlling strategy on a dispersing population in a two-patch system: Experimental and theoretical perspectives,2021,JOURNAL OF THEORETICAL BIOLOGY,"Zhang, Bo; Zhai, Lu; Bintz, Jason; Lenhart, Suzanne M.; Valega-Mackenzie, Wencel; Van Dyken, J. David",4,10.1016/j.jtbi.2021.110835,FALSE,TRUE
1468,85,2020-2023,Factors influencing the occurrence of the Southern Long-nosed Bandicoot (<i>Perameles nasuta</i>Geoffroy) during a population irruption and decline,2020,AUSTRAL ECOLOGY,"MacGregor, Christopher I.; Blanchard, Wade; Stein, John A.; Lindenmayer, David B.",2,10.1111/aec.12930,TRUE,FALSE
1434,86,2020-2023,"Forest Management, Barred Owls, and Wildfire in Northern Spotted Owl Territories",2022,FORESTS,"Bond, Monica L.; Chi, Tonja Y.; Bradley, Curtis M.; DellaSala, Dominick A.",2,10.3390/f13101730,TRUE,FALSE
2282,87,2020-2023,Threats to Site Occupation of Carnivores: A Spatiotemporal Encroachment of Non-native Species on the Native Carnivore Community in A Human-dominated Protected Area,2021,ZOOLOGICAL STUDIES,"Vitekere, Kasereka; Lango, Luc Mumbere; Wang, Jiao; Zhu, Mengyan; Jiang, Guangshun; Hua, Yan",4,10.6620/ZS.2021.60-52,FALSE,TRUE
697,88,2020-2023,Long-term demographic surveys reveal a consistent relationship between average occupancy and abundance within local populations of a butterfly metapopulation,2020,ECOGRAPHY,"Schulz, Torsti; Vanhatalo, Jarno; Saastamoinen, Marjo",16,10.1111/ecog.04799,TRUE,FALSE
1194,89,2020-2023,Forage Fish Species Prefer Habitat within Designated Offshore Wind Energy Areas in the US Northeast Shelf Ecosystem,2023,MARINE AND COASTAL FISHERIES,"Friedland, Kevin D.; Adams, Evan M.; Goetsch, Chandra; Gulka, Julia; Brady, Damian C.; Rzeszowski, Everett; Crear, Daniel P.; Gaichas, Sarah; Gill, Andrew B.; McManus, M. Conor; Methratta, Elizabeth T.; Morano, Janelle L.; Staudinger, Michelle D.",5,10.1002/mcf2.10230,TRUE,FALSE
1037,90,2020-2023,Estimation of breeding probability can make monitoring data more revealing: a case study of amphibians,2021,ECOLOGICAL APPLICATIONS,"Cruickshank, Sam S.; Bergamini, Ariel; Schmidt, Benedikt R.",8,10.1002/eap.2357,TRUE,TRUE
2097,91,2020-2023,Eight things you should never do in a monitoring program: an Australian perspective,2022,ENVIRONMENTAL MONITORING AND ASSESSMENT,"Lindenmayer, David B.; Woinarski, John; Legge, Sarah; Maron, Martine; Garnett, Stephen T.; Lavery, Tyrone; Dielenberg, Jaana; Wintle, Brendan A.",10,10.1007/s10661-022-10348-6,FALSE,TRUE
936,92,2020-2023,Using passive acoustic monitoring to estimate northern spotted owl landscape use and pair occupancy,2023,ECOSPHERE,"Appel, Cara L.; Lesmeister, Damon B.; Duarte, Adam; Davis, Raymond J.; Weldy, Matthew J.; Levi, Taal",10,10.1002/ecs2.4421,TRUE,FALSE
729,93,2020-2023,"Movement, models, and metabolism: Individual-based energy budget models as next-generation extensions for predicting animal movement outcomes across scales",2021,ECOLOGICAL MODELLING,"Malishev, Matthew; Kramer-Schadt, Stephanie",15,10.1016/j.ecolmodel.2020.109413,TRUE,FALSE
997,94,2020-2023,Linking monitoring and data analysis to predictions and decisions for the range-wide eastern black rail status assessment,2020,ENDANGERED SPECIES RESEARCH,"McGowan, Conor P.; Angeli, Nicole F.; Beisler, Whitney A.; Snyder, Caitlin; Rankin, Nicole M.; Woodrow, Jarrett O.; Wilson, Jennifer K.; Rivenbark, Erin; Schwarzer, Amy; Hand, Christine E.; Anthony, Ryan; Griffin, Ryan K.; Barrett, Kyle; Haverland, Amanda A.; Roach, Nicolette S.; Schnieder, Todd; Smith, Adam D.; Smith, Fletcher M.; Tolliver, James D. M.; Watts, Bryan D.",9,10.3354/esr01063,TRUE,TRUE
2428,95,2020-2023,Can an acoustic observatory contribute to the conservation of threatened species?,2023,AUSTRAL ECOLOGY,"Schwarzkopf, Lin; Roe, Paul; Mcdonald, Paul G.; Watson, David M.; Fuller, Richard A.; Allen-Ankins, Slade",0,10.1111/aec.13398,FALSE,TRUE
1359,96,2020-2023,"Staggered-Entry Analysis of Breeding Phenology and Occupancy Dynamics of Arizona Toads from Historically Occupied Habitats of New Mexico, USA",2021,ICHTHYOLOGY AND HERPETOLOGY,"Forzley, Michael; Ryan, Mason; Latella, Ian; Giermakowski, J.; Muths, Erin; Sigafus, Brent; Hossack, Blake",3,10.1643/h2020133,TRUE,FALSE
1623,97,2020-2023,A hybrid dynamic model for building energy performance gap analysis: a perspective of energy-related stakeholder collaboration,2023,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,"Xu, Xiaoxiao; Casasayas, Oskar; Huang, Wenke",0,10.1007/s10668-023-03174-4,TRUE,FALSE
2407,98,2020-2023,"Ecology and morphology of the dwarf bromeliad boa <i>Ungaliophis panamensis</i> (Squamata, Boidae, Ungaliophiinae) in Costa Rica and Panama",2021,NEOTROPICAL BIOLOGY AND CONSERVATION,"Lewis, Todd R.; Griffin, Rowland K.; Martin, Irune Maguregui; Figueroa, Alex; Ray, Julie M.; Feltham, Josh; Grant, Paul B. C.",1,10.3897/neotropical.16.e57872,FALSE,TRUE
1620,99,2020-2023,Incorporating pyrodiversity into wildlife habitat assessments for rapid post-fire management: A woodpecker case study,2023,ECOLOGICAL APPLICATIONS,"Stillman, Andrew N. N.; Wilkerson, Robert L. L.; Kaschube, Danielle R. R.; Siegel, Rodney B. B.; Sawyer, Sarah C. C.; Tingley, Morgan W. W.",0,10.1002/eap.2853,TRUE,FALSE
1293,100,2020-2023,Assessing amphibian disease risk across tropical streams while accounting for imperfect pathogen detection,2020,OECOLOGIA,"Ribeiro, Jose Wagner, Jr.; Siqueira, Tadeu; DiRenzo, Graziella V.; Lambertini, Carolina; Lyra, Mariana L.; Toledo, Luis Felipe; Haddad, Celio F. B.; Becker, C. Guilherme",4,10.1007/s00442-020-04646-4,TRUE,FALSE
2073,101,2020-2023,Scaling Occupancy Estimates up to Abundance for Wolves,2021,JOURNAL OF WILDLIFE MANAGEMENT,"Stauffer, Glenn E.; Roberts, Nathan M.; Macfarland, David M.; Van Deelen, Timothy R.",11,10.1002/jwmg.22105,FALSE,TRUE
2009,102,2020-2023,When parks work: Effect of anthropogenic disturbance on occupancy of tropical forest mammals,2020,ECOLOGY AND EVOLUTION,"Oberosler, Valentina; Tenan, Simone; Zipkin, Elise F.; Rovero, Francesco",15,10.1002/ece3.6048,FALSE,TRUE
2147,103,2020-2023,Factors influencing the habitat use by ocelots in one of the last large Atlantic Forest remnants in southeastern Brazil,2021,ECOLOGY AND EVOLUTION,"Pasa, Juliana Benck; Arrais, Ricardo Corassa; Massara, Rodrigo Lima; Pereira, Gabriel; de Azevedo, Fernando Cesar Cascelli",8,10.1002/ece3.7363,FALSE,TRUE
2207,104,2020-2023,Aridity could have driven the local extinction of a common and multivoltine butterfly,2023,ECOLOGICAL ENTOMOLOGY,"Gil-Tapetado, Diego; Soria, Carmen D.; Gomez, Jose F.; Sesma, Jose Manuel; Cabrero-Sanudo, Francisco Jose",6,10.1111/een.13200,FALSE,TRUE
2441,105,2020-2023,Evidence of absence regression: a binomial N-mixture model for estimating fatalities at wind energy facilities,2021,ECOLOGICAL APPLICATIONS,"McDonald, Trent; Bay, Kimberly; Studyvin, Jared; Leckband, Jesse; Schorg, Amber; McIvor, Jennifer",0,10.1002/eap.2408,FALSE,TRUE
2431,106,2020-2023,Colonization-persistence trade-offs in natural bacterial communities,2023,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Ontiveros, Vicente J.; Capitan, Jose A.; Casamayor, Emilio O.; Alonso, David",0,10.1098/rspb.2023.0709,FALSE,TRUE
1410,107,2020-2023,Prediction of Aircraft Wake Vortices under Various Crosswind Velocities Based on Convolutional Neural Networks,2023,SUSTAINABILITY,"He, Xin; Zhao, Rui; Gao, Haoran; Yuan, Changjiang; Wang, Jingyi",2,10.3390/su151813383,TRUE,FALSE
1640,108,2020-2023,An initial assessment of plankton tow detection probabilities for dreissenid mussels in the western United States,2022,MANAGEMENT OF BIOLOGICAL INVASIONS,"Winder, Meaghan; Sepulveda, Adam J.; Hoegh, Andrew",0,NA,TRUE,FALSE
2150,109,2020-2023,"Big wheel keep on turnin ' : Linking grower attitudes, farm management, and delivery of avian ecosystem services",2021,BIOLOGICAL CONSERVATION,"Smith, Olivia M.; Taylor, Joseph M.; Echeverri, Alejandra; Northfield, Tobin; Cornell, Kevin A.; Jones, Matthew S.; Latimer, Christopher E.; Owen, Jeb P.; Snyder, William E.; Kennedy, Christina M.",8,10.1016/j.biocon.2021.108970,FALSE,TRUE
1269,110,2020-2023,An urban cast of characters: Landscape use and cover influencing mammal occupancy in an American midwestern city,2023,LANDSCAPE AND URBAN PLANNING,"Hursh, Sheryl Hayes; Bauder, Javan M.; Fidino, Mason; Drake, David",4,10.1016/j.landurbplan.2022.104582,TRUE,TRUE
1414,111,2020-2023,Assessing the exploratory profile of two zebrafish populations: Influence of anxiety-like phenotypes and independent trials on homebase-related parameters and exploration,2023,BEHAVIOURAL PROCESSES,"Resmim, Cassio M.; Borba, Joao V.; Pretzel, Camilla W.; Santos, Laura W.; Rubin, Maribel A.; Rosemberg, Denis B.",2,10.1016/j.beproc.2023.104912,TRUE,FALSE
2212,112,2020-2023,"Cost-share conservation practices have mixed effects on priority grassland and shrubland breeding bird occupancy in the Central Hardwoods Bird Conservation Region, USA",2020,BIOLOGICAL CONSERVATION,"Lituma, Christopher M.; Buehler, David A.",6,10.1016/j.biocon.2020.108510,FALSE,TRUE
1278,113,2020-2023,Sharing detection heterogeneity information among species in community models of occupancy and abundance can strengthen inference,2021,ECOLOGY AND EVOLUTION,"Riecke, Thomas, V; Gibson, Dan; Kery, Marc; Schaub, Michael",4,10.1002/ece3.8410,TRUE,TRUE
1511,114,2020-2023,Vertebrate population changes induced by hunting in Amazonian sustainable-use protected areas,2023,BIOLOGICAL CONSERVATION,"Sampaio, Ricardo; Morato, Ronaldo G.; Royle, Andy; Abrahams, Mark I.; Peres, Carlos A.; Chiarello, Adriano G.",1,10.1016/j.biocon.2023.110206,TRUE,FALSE
1521,115,2020-2023,Remote sensing and citizen science to characterize the ecological niche of an endemic and endangered Costa Rican poison frog,2023,AMPHIBIA-REPTILIA,"Garrido-Priego, Marina; Aragones, David; Liedtke, H. Christoph; Whitworth, Andrew; Gomez-Mestre, Ivan",1,10.1163/15685381-bja10134,TRUE,FALSE
1451,116,2020-2023,"Puerto Rico plain pigeon, scaly-naped pigeon and red-tailed hawk: population dynamics and association patterns before and after hurricanes",2022,ENDANGERED SPECIES RESEARCH,"Rivera-Milan, Frank F.; Martinez, Alexis J.; Matos, Antonio; Guzman, David; Ruiz-Lebron, Carlos R.; Ventosa-Febles, Eduardo A.; Diaz-Soltero, Hilda",2,10.3354/esr01166,TRUE,FALSE
479,117,2020-2023,Real-Time Imaging Reveals Distinct Pore-Scale Dynamics During Transient and Equilibrium Subsurface Multiphase Flow,2020,WATER RESOURCES RESEARCH,"Spurin, Catherine; Bultreys, Tom; Rucker, Maja; Garfi, Gaetano; Schleputz, Christian M.; Novak, Vladimir; Berg, Steffen; Blunt, Martin J.; Krevor, Samuel",24,10.1029/2020WR028287,TRUE,FALSE
652,118,2020-2023,"Dynamic in Species Estimates of Carnivores (Leopard Cat, Red Fox, and North Chinese Leopard): A Multi-Year Assessment of Occupancy and Coexistence in the Tieqiaoshan Nature Reserve, Shanxi Province, China",2020,ANIMALS,"Vitekere, Kasereka; Wang, Jiao; Karanja, Henry; Consolee, Kahindo Tulizo; Jiang, Guangshun; Hua, Yan",17,10.3390/ani10081333,TRUE,TRUE
2410,119,2020-2023,"Distribution, habitat suitability, conservation state and natural history of endangered salamander <i>Bolitoglossa pandi</i>",2020,PEERJ,"Angarita-Sierra, Teddy; Argenis Bonilla-Gomez, M.; Sanchez, David A.; Acosta-Galvis, Andres R.; Medina-Ovalle, Hefzi; Solano-Moreno, Anggi; Ulloa-Rengifo, Simon; Guevara-Guevara, Daniela; Torres-Ramirez, Juan J.; Curaca-Fierro, Sebastian; Cabrera-Amaya, Diego M.; Infante-Betancour, Jhon A.; Londono-Montano, Luisa F.; Albaran-Montoya, Diana X.; Pena-Baez, Lesly R.",1,10.7717/peerj.9901,FALSE,TRUE
1624,120,2020-2023,The Liberalisation of Air Transport and the Impacts on Travel and Tourism: The Case of the Azores Archipelago,2023,SUSTAINABILITY,"Silveira, Luis; Santos, Norberto; Moreira, Claudete Oliveira",0,10.3390/su15054488,TRUE,FALSE
1096,121,2020-2023,Regional breeding bird assessment of the Antarctic Peninsula,2020,POLAR BIOLOGY,"Schrimpf, Michael B.; Che-Castaldo, Christian; Lynch, Heather J.",7,10.1007/s00300-019-02613-1,TRUE,FALSE
2008,122,2020-2023,Uncovering Shifting Amphibian Ecological Relationships in a World of Environmental Change,2020,HERPETOLOGICA,"Lannoo, Michael J.; Stiles, Rochelle M.",15,10.1655/0018-0831-76.2.144,FALSE,TRUE
1560,123,2020-2023,"Leaf litter depth and low canopy cover affect the detectability of the Brazilian Lancehead <i>Bothrops jararaca</i> (Wied-Neuwied, 1824) (Viperidae) in the Atlantic Forest",2021,NORTH-WESTERN JOURNAL OF ZOOLOGY,"Oliveira, Jane C. F.; Ferreguetti, Atilla C.; Santos, Rafael; Lopes-Silva, Mateus Leite; Barros, Lorena P. Vasconcelos; Risse-Quaioto, Barbara; Militao, Catia Moura; Fatorelli, Pedro; Duarte Rocha, Carlos Frederico",1,NA,TRUE,FALSE
1420,124,2020-2023,"Climatic niche dynamics in the invasive nutria, <i>Myocastor coypus</i>: global assessment under climate change",2023,BIOLOGICAL INVASIONS,"Vaissi, Somaye; Rezaei, Sahar",2,10.1007/s10530-023-03070-y,TRUE,FALSE
2350,125,2020-2023,A review of harvest and population monitoring methods for western wild turkeys,2022,WILDLIFE SOCIETY BULLETIN,"Wakeling, Brian F.; Sandrini, Joseph M.; Lerich, Scott P.; Cardinal, Casey",2,10.1002/wsb.1281,FALSE,TRUE
1040,126,2020-2023,Woody Cover Mediates Fox and Gray Squirrel Interactions,2020,FRONTIERS IN ECOLOGY AND EVOLUTION,"Sovie, Adia R.; Greene, Daniel U.; McCleery, Robert A.",8,10.3389/fevo.2020.00239,TRUE,FALSE
1563,127,2020-2023,Local colonization and extinction in forestry habitats: Assessing the effects of productive activities on the occupancy dynamics of bird populations,2021,BIOTROPICA,"Ortega-Alvarez, Ruben; Berrones Benitez, Esteban; Medina Mena, Israel; Ruiz-Gutierrez, Viviana; Arizmendi, Maria del Coro; Sanchez-Gonzalez, Luis A.; Zuniga-Vega, Jose Jaime",1,10.1111/btp.12956,TRUE,TRUE
2077,128,2020-2023,Integrating multiple data sources and multi-scale land-cover data to model the distribution of a declining amphibian,2020,BIOLOGICAL CONSERVATION,"Rose, Jonathan P.; Halstead, Brian J.; Fisher, Robert N.",11,10.1016/j.biocon.2019.108374,FALSE,TRUE
1206,129,2020-2023,Space-for-time is not necessarily a substitution when monitoring the distribution of pelagic fishes in the San Francisco Bay-Delta,2021,ECOLOGY AND EVOLUTION,"Duarte, Adam; Peterson, James T.",5,10.1002/ece3.8292,TRUE,FALSE
1363,130,2020-2023,Combining Occurrence and Habitat Suitability Data Improve Conservation Guidance for the Giant Kangaroo Rat,2021,JOURNAL OF WILDLIFE MANAGEMENT,"Semerdjian, Alyssa E.; Butterfield, H. Scott; Stafford, Robert; Westphal, Michael F.; Bean, William T.",3,10.1002/jwmg.22052,TRUE,FALSE
903,131,2020-2023,Assessing Pathways of Climate Change Effects in SpaDES: An Application to Boreal Landbirds of Northwest Territories Canada,2021,FRONTIERS IN ECOLOGY AND EVOLUTION,"Micheletti, Tatiane; Stewart, Frances E. C.; Cumming, Steven G.; Hache, Samuel; Stralberg, Diana; Tremblay, Junior A.; Barros, Ceres; Eddy, Ian M. S.; Chubaty, Alex M.; Leblond, Mathieu; Pankratz, Rhiannon F.; Mahon, C. L.; Van Wilgenburg, Steven L.; Bayne, Erin M.; Schmiegelow, Fiona; McIntire, Eliot J. B.",11,10.3389/fevo.2021.679673,TRUE,FALSE
1221,132,2020-2023,Patch centrality affects metapopulation dynamics in small freshwater ponds,2020,THEORETICAL ECOLOGY,"Holmes, Christopher J.; Rapti, Zoi; Pantel, Jelena H.; Schulz, Kimberly L.; Caceres, Carla E.",5,10.1007/s12080-020-00463-w,TRUE,FALSE
567,133,2020-2023,Landscape-scale habitat response of African elephants shows strong selection for foraging opportunities in a human dominated ecosystem,2020,ECOGRAPHY,"Bastille-Rousseau, Guillaume; Wall, Jake; Douglas-Hamilton, Iain; Lesowapir, Barnerd; Loloju, Benjamin; Mwangi, Nelson; Wittemyer, George",20,10.1111/ecog.04240,TRUE,FALSE
2258,134,2020-2023,Species specific effects of prescribed burns on bat occupancy in northwest Arkansas,2020,FOREST ECOLOGY AND MANAGEMENT,"Blanco, Cristina M.; Garrie, Jorista",5,10.1016/j.foreco.2020.117890,FALSE,TRUE
1287,135,2020-2023,Occupancy of the American Three-Toed Woodpecker in a Heavily-Managed Boreal Forest of Eastern Canada,2021,DIVERSITY-BASEL,"Lamarre, Vincent; Tremblay, Junior A.",4,10.3390/d13010035,TRUE,FALSE
1538,136,2020-2023,Global change effects on Mediterranean small mammal population dynamics: Demography of Algerian mice<i> (Mus</i><i> spretus)</i> along land use and climate gradients,2023,SCIENCE OF THE TOTAL ENVIRONMENT,"Torre, Ignasi; Puig-Montserrat, Xavier; Diaz, Mario",1,10.1016/j.scitotenv.2022.160875,TRUE,FALSE
2280,137,2020-2023,Application of qualitative value of information to prioritize uncertainties about eastern black rail population recovery,2022,CONSERVATION SCIENCE AND PRACTICE,"Lawson, Abigail J.; Kalasz, Kevin; Runge, Michael C.; Schwarzer, Amy C.; Stantial, Michelle L.; Woodrey, Mark; Lyons, James E.",4,10.1111/csp2.12732,FALSE,TRUE
2445,138,2020-2023,Predicted Spatial Distribution of the Eastern Spotted Skunk (<i>Spilogale putorius</i>) in Virginia Using Detection and Non-detection Records,2021,SOUTHEASTERN NATURALIST,"Thorne, Emily D.; Ford, W. Mark",0,NA,FALSE,TRUE
1376,139,2020-2023,Direct and indirect effects of temperature and prey abundance on bald eagle reproductive dynamics,2020,OECOLOGIA,"Schmidt, Joshua H.; Putera, Judy; Wilson, Tammy L.",3,10.1007/s00442-019-04578-8,TRUE,TRUE
1454,140,2020-2023,Factors Influencing Colonization and Survival of Juvenile Blue Crabs <i>Callinectes sapidus</i> in Southeastern US Tidal Creeks,2021,DIVERSITY-BASEL,"Rudershausen, Paul J.; Merrell, Jeffery H.; Buckel, Jeffrey A.",2,10.3390/d13100491,TRUE,TRUE
1643,141,2020-2023,Repeated burning undermines the value of regenerating cattle pastures for tropical forest birds,2022,BIOLOGICAL CONSERVATION,"Lello-Smith, Anna; Rodewald, Amanda D.; Ramos, Victor Hugo; Rosenberg, Kenneth, V; Ruiz-Gutierrez, Viviana",0,10.1016/j.biocon.2022.109593,TRUE,TRUE
767,142,2020-2023,Detection of Parking Cars in Stereo Satellite Images,2020,REMOTE SENSING,"Zambanini, Sebastian; Loghin, Ana-Maria; Pfeifer, Norbert; Soley, Elena Marmol; Sablatnig, Robert",14,10.3390/rs12132170,TRUE,FALSE
1469,143,2020-2023,Rapid assessment of site occupancy by collared pika (<i>Ochotona collaris</i>) at the leading edge of their range,2020,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,"Kukka, Piia M.; Thomas, Julie P.; Benjamin, Justine E.; Jung, Thomas S.",2,10.1007/s10344-020-01406-w,TRUE,FALSE
1463,144,2020-2023,An equitable method for evaluating habitat amount and potential occupancy,2021,ECOLOGICAL MODELLING,"Drielsma, Michael; Love, Jamie",2,10.1016/j.ecolmodel.2020.109388,TRUE,FALSE
768,145,2020-2023,Living with the enemy: a threatened prey species coexisting with feral cats on a fox-free island,2020,WILDLIFE RESEARCH,"Miritis, Vivianna; Rendall, Anthony R.; Doherty, Tim S.; Coetsee, Amy L.; Ritchie, Euan G.",14,10.1071/WR19202,TRUE,FALSE
1617,146,2020-2023,Long transients and dendritic network structure affect spatial predator-prey dynamics in experimental microcosms,2023,JOURNAL OF ANIMAL ECOLOGY,"Green, Matthew D.; Woodie, Clara A.; Whitesell, Megan; Anderson, Kurt E.",0,10.1111/1365-2656.13943,TRUE,FALSE
987,147,2020-2023,Indoor temperature regulation and energy consumption inside a working office in building system using a predictive functional control,2021,ENERGY SOURCES PART A-RECOVERY UTILIZATION AND ENVIRONMENTAL EFFECTS,"Ouali, Nassima; Lehouche, Hocine; Belkhier, Youcef; Achour, Abdelyazid",9,10.1080/15567036.2021.2017517,TRUE,FALSE
1201,148,2020-2023,Flight characteristics forecast entry by eagles into rotor-swept zones of wind turbines,2022,IBIS,"Rolek, Brian W.; Braham, Melissa A.; Miller, Tricia A.; Duerr, Adam E.; Katzner, Todd E.; McCabe, Jennifer D.; Dunn, Leah; McClure, Christopher J. W.",5,10.1111/ibi.13076,TRUE,TRUE
