Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
266,86,2020-2023,Community science validates climate suitability projections from ecological niche modeling,2020,ECOLOGICAL APPLICATIONS,"Saunders, Sarah P.; Michel, Nicole L.; Bateman, Brooke L.; Wilsey, Chad B.; Dale, Kathy; LeBaron, Geoffrey S.; Langham, Gary M.",13,10.1002/eap.2128,TRUE,TRUE
1191,87,2020-2023,"Cost-share conservation practices have mixed effects on priority grassland and shrubland breeding bird occupancy in the Central Hardwoods Bird Conservation Region, USA",2020,BIOLOGICAL CONSERVATION,"Lituma, Christopher M.; Buehler, David A.",6,10.1016/j.biocon.2020.108510,FALSE,TRUE
1270,88,2020-2023,The optimal controlling strategy on a dispersing population in a two-patch system: Experimental and theoretical perspectives,2021,JOURNAL OF THEORETICAL BIOLOGY,"Zhang, Bo; Zhai, Lu; Bintz, Jason; Lenhart, Suzanne M.; Valega-Mackenzie, Wencel; Van Dyken, J. David",4,10.1016/j.jtbi.2021.110835,FALSE,TRUE
1263,89,2020-2023,An urban cast of characters: Landscape use and cover influencing mammal occupancy in an American midwestern city,2023,LANDSCAPE AND URBAN PLANNING,"Hursh, Sheryl Hayes; Bauder, Javan M.; Fidino, Mason; Drake, David",4,10.1016/j.landurbplan.2022.104582,FALSE,TRUE
489,90,2020-2023,Black bear density and habitat use variation at the Sierra Nevada-Great Basin Desert transition,2023,JOURNAL OF WILDLIFE MANAGEMENT,"Sultaire, Sean. M.; Kawai-Harada, Yuki; Kimmel, Ashley; Greeson, Emily. M.; Jackson, Patrick. J.; Contag, Christopher. H.; Lackey, Carl. W.; Beckmann, Jon. P.; Millspaugh, Joshua. J.; Montgomery, Robert. A.",2,10.1002/jwmg.22358,TRUE,TRUE
1416,91,2020-2023,Wildlife occupancy and trail use before and after a park opens to the public,2020,CALIFORNIA FISH AND GAME,"Townsend, Susan E.; Hammerich, Steven; Halbur, Michelle",1,NA,FALSE,TRUE
1273,92,2020-2023,Clinging on to alpine life: Investigating factors driving the uphill range contraction and population decline of a mountain breeding bird,2020,GLOBAL CHANGE BIOLOGY,"Ewing, Steven R.; Baxter, Alistair; Wilson, Jeremy D.; Hayhow, Daniel B.; Gordon, James; Thompson, Des B. A.; Whitfield, D. Philip; van der Wal, Rene",4,10.1111/gcb.15064,FALSE,TRUE
910,93,2020-2023,Evaluation of camera placement for detection of free-ranging carnivores; implications for assessing population changes,2020,ECOLOGICAL SOLUTIONS AND EVIDENCE,"Geyle, Hayley M.; Stevens, Michael; Duffy, Ryan; Greenwood, Leanne; Nimmo, Dale G.; Sandow, Derek; Thomas, Ben; White, John; Ritchie, Euan G.",19,10.1002/2688-8319.12018,FALSE,TRUE
1041,94,2020-2023,Mapping the ghost: Estimating probabilistic snow leopard distribution across Mongolia,2021,DIVERSITY AND DISTRIBUTIONS,"Bayandonoi, Gantulga; Sharma, Koustubh; Shanti Alexander, Justine; Lkhagvajav, Purevjav; Durbach, Ian; Buyanaa, Chimeddorj; Munkhtsog, Bariushaa; Ochirjav, Munkhtogtokh; Erdenebaatar, Sergelen; Batkhuyag, Bilguun; Battulga, Nyamzav; Byambasuren, Choidogjamts; Uudus, Bayarsaikhan; Setev, Shar; Davaa, Lkhagvasuren; Agchbayar, Khurel-Erdene; Galsandorj, Naranbaatar; MacKenzie, Darryl",11,10.1111/ddi.13412,FALSE,TRUE
1341,95,2020-2023,Range reexpansion after long stasis: Italian otters (<i>Lutra lutra</i>) at their northern edge,2023,ECOLOGY AND EVOLUTION,"Marcelli, Manlio; Striglioni, Federico; Fusillo, Romina",2,10.1002/ece3.9726,FALSE,TRUE
1002,96,2020-2023,"Hierarchical multi-grain models improve descriptions of species' environmental associations, distribution, and abundance",2020,ECOLOGICAL APPLICATIONS,"Mertes, Katherine; Jarzyna, Marta A.; Jetz, Walter",13,10.1002/eap.2117,FALSE,TRUE
782,97,2020-2023,Spatially explicit models for decision-making in animal conservation and restoration,2022,ECOGRAPHY,"Zurell, Damaris; Konig, Christian; Malchow, Anne-Kathleen; Kapitza, Simon; Bocedi, Greta; Travis, Justin; Fandos, Guillermo",32,10.1111/ecog.05787,FALSE,TRUE
453,98,2020-2023,"Comparison of Two Detection Methods for a Declining Rodent, the Allegheny Woodrat, in Virginia",2022,JOURNAL OF FISH AND WILDLIFE MANAGEMENT,"Thorne, Emily D.; Powers, Karen E.; Reynolds, Richard J.; Beckner, Makayla E.; Ellis, Karissa A.; Ford, W. Mark",3,10.3996/JFWM-21-037,TRUE,FALSE
1127,99,2020-2023,Anthropogenic factors influence the occupancy of an invasive carnivore in a suburban preserve system,2021,URBAN ECOSYSTEMS,"Vanek, John P.; Rutter, Andrew U.; Preuss, Timothy S.; Jones, Holly P.; Glowacki, Gary A.",8,10.1007/s11252-020-01026-x,FALSE,TRUE
1408,100,2020-2023,"Assessing the effectiveness of a forest Habitat Conservation Plan for a threatened seabird, the Marbled Murrelet",2021,ORNITHOLOGICAL APPLICATIONS,"Brunk, Kristin; Chinnici, Sal; Pidgeon, Anna; Peery, M. Zachariah",1,10.1093/ornithapp/duab020,FALSE,TRUE
487,101,2020-2023,An evaluation of multistate occupancy models for estimating relative abundance and population trends,2023,ECOLOGICAL MODELLING,"Steen, Valerie A.; Duarte, Adam; Peterson, James T.",2,10.1016/j.ecolmodel.2023.110303,TRUE,FALSE
401,102,2020-2023,Host-plant availability drives the spatiotemporal dynamics of interacting metapopulations across a fragmented landscape,2020,ECOLOGY,"Opedal, Oystein H.; Ovaskainen, Otso; Saastamoinen, Marjo; Laine, Anna-Liisa; Nouhuys, Saskya",6,10.1002/ecy.3186,TRUE,FALSE
1357,103,2020-2023,Detection criteria and post-field sample processing influence results and cost efficiency of occupancy-based monitoring,2021,ECOLOGICAL APPLICATIONS,"Lonsinger, Robert C.; Knight, Robert N.; Waits, Lisette P.",2,10.1002/eap.2404,FALSE,TRUE
1275,104,2020-2023,Occupancy versus colonization-extinction models for projecting population trends at different spatial scales,2020,ECOLOGY AND EVOLUTION,"Norden, Jenni; Harrison, Philip J.; Mair, Louise; Siitonen, Juha; Lundstrom, Anders; Kindvall, Oskar; Snall, Tord",4,10.1002/ece3.6124,FALSE,TRUE
1226,105,2020-2023,The forgotten mountain monarch? Understanding conservation status of the Vulnerable Ladakh urial in India,2021,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,"Khara, Abhirup; Khanyari, Munib; Ghoshal, Abhishek; Rathore, Devika; Pawar, Udayan Rao; Bhatnagar, Yash Veer; Suryawanshi, Kulbhushansingh Ramesh",5,10.1007/s10344-021-01492-4,FALSE,TRUE
420,106,2020-2023,Patch centrality affects metapopulation dynamics in small freshwater ponds,2020,THEORETICAL ECOLOGY,"Holmes, Christopher J.; Rapti, Zoi; Pantel, Jelena H.; Schulz, Kimberly L.; Caceres, Carla E.",5,10.1007/s12080-020-00463-w,TRUE,FALSE
417,107,2020-2023,"Coffee plantations, hurricanes and avian resiliency: insights from occupancy, and local colonization and extinction rates in Puerto Rico",2021,GLOBAL ECOLOGY AND CONSERVATION,"Irizarry, Amarilys D.; Collazo, Jaime A.; Vandermeer, John; Perfecto, Ivette",5,10.1016/j.gecco.2021.e01579,TRUE,TRUE
1414,108,2020-2023,"Distribution, habitat suitability, conservation state and natural history of endangered salamander <i>Bolitoglossa pandi</i>",2020,PEERJ,"Angarita-Sierra, Teddy; Argenis Bonilla-Gomez, M.; Sanchez, David A.; Acosta-Galvis, Andres R.; Medina-Ovalle, Hefzi; Solano-Moreno, Anggi; Ulloa-Rengifo, Simon; Guevara-Guevara, Daniela; Torres-Ramirez, Juan J.; Curaca-Fierro, Sebastian; Cabrera-Amaya, Diego M.; Infante-Betancour, Jhon A.; Londono-Montano, Luisa F.; Albaran-Montoya, Diana X.; Pena-Baez, Lesly R.",1,10.7717/peerj.9901,FALSE,TRUE
1231,109,2020-2023,Responses of <i>Polylepis</i> birds to patch and landscape attributes in the High Andes,2021,NEOTROPICAL BIODIVERSITY,"Sevillano-Rios, C. Steven; Rodewald, Amanda D.",5,10.1080/23766808.2020.1869900,FALSE,TRUE
986,110,2020-2023,"Intensive monitoring, the key to identifying cat predation as a major threat to native carnivore (<i>Dasyurus geoffroii</i>) reintroduction",2021,BIODIVERSITY AND CONSERVATION,"Moseby, K. E.; Hodgens, P.; Peacock, D.; Mooney, P.; Brandle, R.; Lynch, C.; West, R.; Young, C. M.; Bannister, H.; Copley, P.; Jensen, M. A.",14,10.1007/s10531-021-02157-z,FALSE,TRUE
516,111,2020-2023,Application of habitat association models across regions: Useful explanatory power retained in wetland bird case study,2023,ECOSPHERE,"Elliott, Lisa H.; Bracey, Annie M.; Niemi, Gerald J.; Johnson, Douglas H.; Gehring, Thomas M.; Giese, Erin E. Gnass E.; Fiorino, Giuseppe E.; Howe, Robert W.; Lawrence, Gregory J.; Norment, Christopher J.; Tozer, Douglas C.; Igl, Lawrence D.",1,10.1002/ecs2.4499,TRUE,FALSE
1456,112,2020-2023,Optimal sampling design to survey riparian bird populations with low detection probability,2020,BIRD STUDY,"D'Amico, Frank J. N.; Kermorvant, Claire; Sanchez, Jose M.; Arizaga, Juan",0,10.1080/00063657.2020.1784090,FALSE,TRUE
1228,113,2020-2023,Effective sampling area is a major driver of power to detect long-term trends in multispecies occupancy monitoring,2021,ECOSPHERE,"Tucker, Jody M.; Moriarty, Katie M.; Ellis, Martha M.; Golding, Jessie D.",5,10.1002/ecs2.3519,FALSE,TRUE
1043,114,2020-2023,Early detection of rapid Barred Owl population growth within the range of the California Spotted Owl advises the Precautionary Principle,2020,CONDOR,"Wood, Connor M.; Gutierrez, R. J.; Keane, John J.; Peery, M. Zachariah",11,10.1093/condor/duz058,FALSE,TRUE
153,115,2020-2023,Dynamic changes in American lobster suitable habitat distribution on the Northeast US Shelf linked to oceanographic conditions,2020,FISHERIES OCEANOGRAPHY,"Mazur, Mackenzie D.; Friedland, Kevin D.; McManus, M. Conor; Goode, Andrew G.",23,10.1111/fog.12476,TRUE,FALSE
1317,116,2020-2023,Two-stage approaches to the analysis of occupancy data I: the homogeneous case (analysis of occupancy data),2020,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,"Karavarsamis, Natalie; Huggins, Richard M.",3,10.1080/03610926.2019.1607385,FALSE,TRUE
554,117,2020-2023,Successful eradication of invasive American bullfrogs leads to coextirpation of emerging pathogens,2023,CONSERVATION LETTERS,"Hossack, Blake R.; Hall, David; Crawford, Catherine L.; Goldberg, Caren S.; Muths, Erin; Sigafus, Brent H.; Chambert, Thierry",0,10.1111/conl.12970,TRUE,FALSE
553,118,2020-2023,A positive complexity-stability relationship emerges in pollinator-plant-consumer tripartite networks disturbed by plant invasion,2023,ECOLOGICAL MODELLING,"Wang, Lin; Li, Jia; Wang, Ting; Liao, Jinbao",0,10.1016/j.ecolmodel.2023.110461,TRUE,FALSE
1271,119,2020-2023,Abundance of montane salamanders over an elevational gradient,2021,ECOLOGY AND EVOLUTION,"Hocking, Daniel J.; Crawford, John A.; Peterman, William E.; Milanovich, Joseph R.",4,10.1002/ece3.7142,FALSE,TRUE
1337,120,2020-2023,Assessing spatiotemporal patterns of mesocarnivores along an urban-to-rural gradient,2023,JOURNAL OF WILDLIFE MANAGEMENT,"Soccorsi, Anna E.; LaPoint, Scott D.",2,10.1002/jwmg.22474,FALSE,TRUE
1434,121,2020-2023,Stepping stones to extirpation: Puma patch occupancy thresholds in an urban-wildland matrix,2023,ECOLOGY AND EVOLUTION,"Stoner, David C.; McDonald, Zara; Coon, Courtney A. C.",0,10.1002/ece3.10381,FALSE,TRUE
1334,122,2020-2023,Drought-induced population decline in an exudivorous mammal and its relevance to forest management,2023,FOREST ECOLOGY AND MANAGEMENT,"Goldingay, Ross L.; Parkyn, Jonathan L.; McHugh, Darren",2,10.1016/j.foreco.2023.121424,FALSE,TRUE
354,123,2020-2023,Estimation of breeding probability can make monitoring data more revealing: a case study of amphibians,2021,ECOLOGICAL APPLICATIONS,"Cruickshank, Sam S.; Bergamini, Ariel; Schmidt, Benedikt R.",8,10.1002/eap.2357,TRUE,TRUE
1356,124,2020-2023,"Composition and structure of vegetation and tide regulate the occurrence of Oryzomys couesi and Hodomys alleni in mangrove forests of Laguna de Cuyutlan, West-Central Mexico",2022,WETLANDS ECOLOGY AND MANAGEMENT,"Torres-Fernandez del Campo, Judit; Olvera-Vargas, Miguel; Silla-Cortes, Fernando; Lorena Figueroa-Rangel, Blanca; Ignacio Iniguez-Davalos, Luis",2,10.1007/s11273-021-09831-7,FALSE,TRUE
1405,125,2020-2023,Understanding Habitat Use and Activity Patterns of Ornate Box Turtle (Terrapene ornata) in Eastern New Mexico,2021,AMERICAN MIDLAND NATURALIST,"Suriyamongkol, Thanchira; Mahan, Laramie B.; Kreikemeier, Alissa A.; Ortega-Berno, Vinicius; Mali, Ivana",1,10.1674/0003-0031-186.2.215,FALSE,TRUE
546,126,2020-2023,Before-after-control-impact field experiment shows anti-predator netting enhances occupancy of the threatened Hungarian meadow viper (Vipera ursinii rakosiensis),2023,WILDLIFE BIOLOGY,"Mizsei, Edvard; Budai, Matyas; Wenner, Balint; Rak, Gergo; Radovics, David; Bancsik, Barnabas; Kovacs, Gergo; Tisza, Adam; Simics, Janos; Szabolcs, Marton; Vadasz, Csaba; More, Attila",0,10.1002/wlb3.01147,TRUE,TRUE
1121,127,2020-2023,Using subnivean camera traps to study Arctic small mammal community dynamics during winter,2022,ARCTIC SCIENCE,"Molle, Jonas P.; Kleiven, Eivind F.; Ims, Rolf A.; Soininen, Eeva M.",8,10.1139/as-2021-0006,FALSE,TRUE
743,128,2020-2023,A checklist of attributes for effective monitoring of threatened species and threatened ecosystems,2020,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"Lindenmayer, David; Woinarski, John; Legge, Sarah; Southwell, Darren; Lavery, Tyrone; Robinson, Natasha; Scheele, Ben; Wintle, Brendan",40,10.1016/j.jenvman.2020.110312,FALSE,TRUE
1396,129,2020-2023,Understanding the occupancy patterns of Amazon floodplain birds,2022,WILSON JOURNAL OF ORNITHOLOGY,"De Melo, Tomaz Nascimento; Campos-Cerqueira, Marconi; D'Horta, Fernando Mendonca; Ribas, Camila Cherem",1,10.1676/21-00106,FALSE,TRUE
1333,130,2020-2023,"Temporal activity patterns of bears, wolves and humans in the Cantabrian Mountains, northern Spain",2023,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,"Vicedo, Toni; Meloro, Carlo; Penteriani, Vincenzo; Garcia, Jesus; Lamillar, Maria Angel; Marsella, Elena; Gomez, Pablo; Cruz, Antonio; Cano, Borja; Varas, Manuel Jesus; Alvarez, Elena; Dalerum, Fredrik",2,10.1007/s10344-023-01728-5,FALSE,TRUE
1457,131,2020-2023,"DETECTION PROBABILITY AND SITE OCCUPANCY OF THE GRANULAR SPINY FROG (<i>Quasipaa verrucospinosa</i>) IN THE TROPICAL RAIN FORESTS OF BACH MA NATIONAL PARK, CENTRAL VIETNAM",2020,RUSSIAN JOURNAL OF HERPETOLOGY,"Ngo, Binh, V; Lee, Ya-Fu; Ngo, Chung D.",0,10.30906/1026-2296-2020-27-1-26-32,FALSE,TRUE
1230,132,2020-2023,Developing Bayesian networks in managing the risk of Legionella colonisation of groundwater aeration systems,2021,WATER RESEARCH,"Yunana, Danladi; Maclaine, Stuart; Tng, Keng Han; Zappia, Luke; Bradley, Ian; Roser, David; Leslie, Greg; MacIntyre, C. Raina; Le-Clech, Pierre",5,10.1016/j.watres.2021.116854,FALSE,TRUE
1298,133,2020-2023,Divergent effects of lure on multi-species camera-trap detections and quality of photos,2023,JOURNAL FOR NATURE CONSERVATION,"Barcelos, Daniele C.; Alvarenga, Guilherme Costa; Grabin, Diogo Maia; Baccaro, Fabricio; Ramalho, Emiliano Esterci",3,10.1016/j.jnc.2022.126317,FALSE,TRUE
1225,134,2020-2023,Variable ranking and selection with random forest for unbalanced data,2022,ENVIRONMENTAL DATA SCIENCE,"Bradter, Ute; Altringham, John D.; Kunin, William E.; Thom, Tim J.; O'Connell, Jerome; Benton, Tim G.",5,10.1017/eds.2022.34,FALSE,TRUE
462,135,2020-2023,Red Fox Use of Landscapes with Nesting Shorebirds,2020,JOURNAL OF WILDLIFE MANAGEMENT,"Stantial, Michelle L.; Cohen, Jonathan B.; Darrah, Abigail J.; Farrell, Shannon; Maslo, Brooke",3,10.1002/jwmg.21949,TRUE,FALSE
1413,136,2020-2023,Bat occupancy based on mist-netting surveys in a montane landscape in Northern Andes,2020,ACTA CHIROPTEROLOGICA,"Mena, Jose L.; Velazco, Sandra; Arias, Edith; Bernabe, Katherin",1,10.3161/15081109ACC2020.22.2.008,FALSE,TRUE
1221,137,2020-2023,Human presence drives bobcat interactions among the US carnivore guild,2022,BIODIVERSITY AND CONSERVATION,"Hubbard, Tru; Cove, Michael V.; Green, Austin M.; Iannarilli, Fabiola; Allen, Maximilian L.; LaRose, Summer H.; Nagy, Chris; Compton, Justin A.; Lafferty, Diana J. R.",5,10.1007/s10531-022-02445-2,FALSE,TRUE
1159,138,2020-2023,Spatial Gaussian processes improve multi-species occupancy models when range boundaries are uncertain and nonoverlapping,2021,ECOLOGY AND EVOLUTION,"Wright, Wilson J.; Irvine, Kathryn M.; Rodhouse, Thomas J.; Litt, Andrea R.",7,10.1002/ece3.7629,FALSE,TRUE
466,139,2020-2023,Quantifying spatiotemporal occupancy dynamics and multi-year core-use areas at a species range boundary,2020,DIVERSITY AND DISTRIBUTIONS,"Hostetter, Nathan J.; Ryan, Daniel; Grosshuesch, David; Catton, Timothy; Malick-Wahls, Sarah; Smith, Tamara A.; Gardner, Beth",3,10.1111/ddi.13066,TRUE,TRUE
1433,140,2020-2023,The relative role of local temperature in the winter occurrence of woodcock <i>Scolopax rusticola</i> in the northern Iberian Peninsula,2023,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,"Prieto, Nerea; Arizaga, Juan; Iriarte, Esteban; Ansorregi, Fermin; Galdos, Aitor; Urruzola, Aitzol; Olano, Inaki; Tavecchia, Giacomo",0,10.1007/s10344-023-01705-y,FALSE,TRUE
1265,141,2020-2023,Spatial ecology of crested porcupine in a metropolitan landscape,2022,URBAN ECOSYSTEMS,"Mori, Emiliano; Molteni, Riccardo; Ancillotto, Leonardo; Ficetola, Gentile Francesco; Falaschi, Mattia",4,10.1007/s11252-022-01264-1,FALSE,TRUE
1393,142,2020-2023,Decomposing the spatial and temporal effects of climate on bird populations in northern European mountains,2022,GLOBAL CHANGE BIOLOGY,"Bradter, Ute; Johnston, Alison; Hochachka, Wesley M.; Soultan, Alaaeldin; Brommer, Jon E.; Gaget, Elie; Kalas, John Atle; Lehikoinen, Aleksi; Lindstrom, Ake; Piirainen, Sirke; Pavon-jordan, Diego; Part, Tomas; Oien, Ingar Jostein; Sandercock, Brett K.",1,10.1111/gcb.16355,FALSE,TRUE
1310,143,2020-2023,"Inaccurate methods and erroneous conclusions drawn on human-leopard coexistence in India - Response to Puri et al., 2020 The balancing act: Maintaining leopard-wild prey equilibrium could offer economic benefits to people in a shared forest landscape of central India",2020,ECOLOGICAL INDICATORS,"Naha, Dipanjan; Dash, Suraj Kumar; Sathyakumar, Sambandam",3,10.1016/j.ecolind.2020.106632,FALSE,TRUE
1157,144,2020-2023,"Occupancy and detection of agricultural threats: The case of<i> Philaenus</i> spumarius, European vector of <i>Xylella fastidiosa</i>",2022,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,"Avosani, Sabina; Tattoni, Clara; Mazzoni, Valerio; Ciolli, Marco",7,10.1016/j.agee.2021.107707,FALSE,TRUE
1022,145,2020-2023,Benthic macroinvertebrate assemblages detect the consequences of a sewage spill: a case study of a South American environmental challenge,2022,LIMNOLOGY,"Callisto, Marcos; Massara, Rodrigo L.; Linares, Marden S.; Hughes, Robert M.",12,10.1007/s10201-021-00680-0,FALSE,TRUE
524,146,2020-2023,Efficacy of created and restored nesting sites for the conservation of colonial Laridae in the South of France,2023,CONSERVATION BIOLOGY,"Schwartz, Timothee; Besnard, Aurelien; Pin, Christophe; Scher, Olivier; Blanchon, Thomas; Bechet, Arnaud; Sadoul, Nicolas",1,10.1111/cobi.14005,TRUE,FALSE
1349,147,2020-2023,Do species factories exist? Detecting exceptional patterns of evolution in the mammalian fossil record,2022,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Toivonen, Jaakko; Fortelius, Mikael; Zliobaite, Indre",2,10.1098/rspb.2021.2294,FALSE,TRUE
232,148,2020-2023,Resilience of native amphibian communities following catastrophic drought: Evidence from a decade of regional-scale monitoring,2021,BIOLOGICAL CONSERVATION,"Moss, Wynne E.; McDevitt-Galles, Travis; Muths, Erin; Bobzien, Steven; Purificato, Jessica; Johnson, Pieter T. J.",15,10.1016/j.biocon.2021.109352,TRUE,FALSE
1439,149,2020-2023,The influence of habitat characteristics on the occupancy and dispersal of two headwater fishes in a dendritic network,2023,ECOSPHERE,"Hubbell, Joshua P.; Schaefer, Jacob F.; Kreiser, Brian R.",0,10.1002/ecs2.4388,FALSE,TRUE
567,150,2020-2023,"Decline of Eastern Black Rails (<i>Laterallus jamaicensis jamaicensis</i>) within the Chesapeake Bay Region, USA",2021,WATERBIRDS,"Watts, Bryan D.; Brinker, David F.; Wilson, Michael D.; Smith, Fletcher M.; Hines, Chance H.",0,10.1675/063.044.0212,TRUE,FALSE
1401,151,2020-2023,Northern Bobwhite Occupancy Patterns on Multiple Spatial Scales Across Arkansas,2021,JOURNAL OF FISH AND WILDLIFE MANAGEMENT,"Lassiter, Ellery, V; Asher, Marcus; Christie, Grace; Gale, Connor; Massey, Andrhea; Massery, Cody; Middaugh, Christopher R.; Veon, John T.; DeGregorio, Brett A.",1,10.3996/JFWM-21-002,FALSE,TRUE
560,152,2020-2023,Wetland occupancy by duck broods in cropland-dominated landscapes of the United States Prairie Pothole Region,2023,JOURNAL OF WILDLIFE MANAGEMENT,"Mitchell, Blake J.; Terry, Catrina V.; Ringelman, Kevin M.; Kemink, Kaylan M.; Anteau, Michael J.; Janke, Adam K.",0,10.1002/jwmg.22347,TRUE,FALSE
141,153,2020-2023,Local extinction risk under climate change in a neotropical asymmetrically dispersed epiphyte,2020,JOURNAL OF ECOLOGY,"Acevedo, Miguel A.; Beaudrot, Lydia; Melendez-Ackerman, Elvia J.; Tremblay, Raymond L.",24,10.1111/1365-2745.13361,TRUE,FALSE
467,154,2020-2023,Status and Current Distribution of the Pine Barrens Treefrog (<i>Hyla andersonii</i>) in Florida,2020,SOUTHEASTERN NATURALIST,"Moler, Paul E.; Enge, Kevin M.; Tornwall, Brett; Farmer, Anna L.; Harris, Bess B.",3,10.1656/058.019.0215,TRUE,TRUE
1351,155,2020-2023,Implications of non-ideal occupancy for the measurement of territory quality,2022,GLOBAL ECOLOGY AND CONSERVATION,"McGinn, Kate A.; Atuo, Fidelis A.; Jones, Gavin M.; Hobart, Brendan K.; Tempel, Douglas J.; Whitmore, Sheila A.; Berigan, William J.; Gutierrez, R. J.; Peery, M. Zachariah",2,10.1016/j.gecco.2022.e02097,FALSE,TRUE
1187,156,2020-2023,Rethinking Habitat Occupancy Modeling and the Role of Diel Activity in an Anthropogenic World,2022,AMERICAN NATURALIST,"Rivera, Kimberly; Fidino, Mason; Farris, Zach J.; Magle, Seth B.; Murphy, Asia; Gerber, Brian D.",6,10.1086/720714,FALSE,TRUE
264,157,2020-2023,The upward elevational shifts of pond breeding amphibians following climate warming,2021,BIOLOGICAL CONSERVATION,"Tiberti, Rocco; Mangiacotti, Marco; Bennati, Rolando",13,10.1016/j.biocon.2020.108911,TRUE,FALSE
1218,158,2020-2023,?Mixed? occupancy designs: When do additional single-visit data improve the inferences from standard multi-visit models?,2023,BASIC AND APPLIED ECOLOGY,"von Hirschheydt, Gesa; Stofer, Silvia; Kery, Marc",5,10.1016/j.baae.2023.01.003,FALSE,TRUE
282,159,2020-2023,Dynamic landscape of protein occupancy across the <i>Escherichia coli</i> chromosome,2021,PLOS BIOLOGY,"Freddolino, Peter L.; Amemiya, Haley M.; Goss, Thomas J.; Tavazoie, Saeed",12,10.1371/journal.pbio.3001306,TRUE,FALSE
486,160,2020-2023,Range-wide occupancy trends for the Mojave desert tortoise (<i>Gopherus agassizii</i>),2023,ECOSPHERE,"Kissel, Amanda M.; Wallace, Bryan; Anderson, Jesse; Dickson, Brett G.; Van Neste, Kristen; Landau, Vincent; Averill-Murray, Roy C.; Allison, Linda J.; Fesnock, Amy",2,10.1002/ecs2.4462,TRUE,FALSE
339,161,2020-2023,Persistence of amphibian metapopulation occupancy in dynamic wetlandscapes,2022,LANDSCAPE ECOLOGY,"Bertassello, L. E.; Jawitz, J. W.; Bertuzzo, E.; Botter, G.; Rinaldo, A.; Aubeneau, A. F.; Hoverman, J. T.; Rao, P. S. C.",9,10.1007/s10980-022-01400-4,TRUE,FALSE
562,162,2020-2023,An initial assessment of plankton tow detection probabilities for dreissenid mussels in the western United States,2022,MANAGEMENT OF BIOLOGICAL INVASIONS,"Winder, Meaghan; Sepulveda, Adam J.; Hoegh, Andrew",0,NA,TRUE,FALSE
1153,163,2020-2023,Multiyear monitoring of threatened iconic arboreal mammals in a mid-elevation conservation reserve in eastern Australia,2022,ECOLOGY AND EVOLUTION,"Goldingay, Ross L.; McHugh, Darren; Parkyn, Jonathan L.",7,10.1002/ece3.8935,FALSE,TRUE
1095,164,2020-2023,Linking monitoring and data analysis to predictions and decisions for the range-wide eastern black rail status assessment,2020,ENDANGERED SPECIES RESEARCH,"McGowan, Conor P.; Angeli, Nicole F.; Beisler, Whitney A.; Snyder, Caitlin; Rankin, Nicole M.; Woodrow, Jarrett O.; Wilson, Jennifer K.; Rivenbark, Erin; Schwarzer, Amy; Hand, Christine E.; Anthony, Ryan; Griffin, Ryan K.; Barrett, Kyle; Haverland, Amanda A.; Roach, Nicolette S.; Schnieder, Todd; Smith, Adam D.; Smith, Fletcher M.; Tolliver, James D. M.; Watts, Bryan D.",9,10.3354/esr01063,FALSE,TRUE
392,165,2020-2023,"Modeling eighteen years of community science data reveals extensive recolonization of bobcats in Illinois, USA",2023,LANDSCAPE ECOLOGY,"Bauder, Javan M.; Stodola, Kirk W.; Benson, Thomas J.; Miller, Craig A.; Allen, Maximilian L.",6,10.1007/s10980-022-01567-w,TRUE,TRUE
170,166,2020-2023,Long-term drivers of persistence and colonization dynamics in spatially structured amphibian populations,2021,CONSERVATION BIOLOGY,"Falaschi, Mattia; Giachello, Simone; Lo Parrino, Elia; Muraro, Martina; Manenti, Raoul; Ficetola, Gentile Francesco",20,10.1111/cobi.13686,TRUE,TRUE
1156,167,2020-2023,"Mammal distribution and trends in the threatened Ebo 'intact forest landscape', Cameroon",2021,GLOBAL ECOLOGY AND CONSERVATION,"Whytock, Robin C.; Abwe, Ekwoge E.; Mfossa, Daniel M.; Ketchen, Marcel E.; Abwe, Abwe E.; Nguimdo, Vianny R. V.; Maisels, Fiona; Strindberg, Samantha; Morgan, Bethan J.",7,10.1016/j.gecco.2021.e01833,FALSE,TRUE
375,168,2020-2023,What is the effect of poaching activity on wildlife species?,2021,ECOLOGICAL APPLICATIONS,"Moore, Jennifer F.; Uzabaho, Eustrate; Musana, Abel; Uwingeli, Prosper; Hines, James E.; Nichols, James D.",7,10.1002/eap.2397,TRUE,TRUE
338,169,2020-2023,"Effects of forest disturbance, snow depth, and intraguild dynamics on American marten and fisher occupancy in Maine, USA",2022,ECOSPHERE,"Evans, Bryn E.; Mortelliti, Alessio",9,10.1002/ecs2.4027,TRUE,TRUE
