"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8TZQ2GJL","journalArticle","2021","Hochachka, Wesley M.; Dobson, Andrew P.; Hawley, Dana M.; Dhondt, André A.","Host population dynamics in the face of an evolving pathogen","Journal of Animal Ecology","","0021-8790, 1365-2656","10.1111/1365-2656.13469","https://onlinelibrary.wiley.com/doi/10.1111/1365-2656.13469","","2021-06","2021-10-27 04:16:32","2021-10-27 04:16:32","2021-10-27 04:16:32","1480-1491","","6","90","","J Anim Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/5UVFG42H/Hochachka et al. - 2021 - Host population dynamics in the face of an evolvin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86VMR9XE","journalArticle","2012","Gopi Sundar, K. S.; Kittur, Swati A.","Methodological, temporal and spatial factors affecting modeled occupancy of resident birds in the perennially cultivated landscape of Uttar Pradesh, India","Landscape Ecology","","0921-2973, 1572-9761","10.1007/s10980-011-9666-3","http://link.springer.com/10.1007/s10980-011-9666-3","","2012-01","2021-10-27 04:16:35","2021-10-27 04:16:35","2021-10-27 04:16:35","59-71","","1","27","","Landscape Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/2B4E4GHQ/Gopi Sundar and Kittur - 2012 - Methodological, temporal and spatial factors affec.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANXKA6XU","journalArticle","","Leavitt, Daniel J; Collins, Jimmie","Multiyear monitoring (2007-2013) of flat-tailed horned lizards (Phrynosoma mcallii)","","","","","","Monitoring programs for species of conservation concern are notoriously flawed. Notably, many monitoring programs do not establish trigger points or a level of decline in population size that will result in management action. Here we report on the monitoring program for the Flat-tailed Horned Lizard (Phrynosoma mcallii) that has been established across its range throughout the United States by the Flat-tailed Horned Lizard Interagency Coordinating Committee (FTHL ICC). Impor- tantly, we examine whether a trigger point of 30% decline was detected in these populations. Between 2007 and 2013, we detected 955 P. mcallii on 2,714 occupancy surveys and captured 715 individuals on 1,861 demographic surveys. Occupancy surveys have demonstrated that the species occurs through- out the management areas and occupancy estimates range from 0.25–0.89. Demographic surveys have demonstrated that population trends over time are correlated across all management areas; however, they are probably driven by factors at smaller geographic scales. During the study no population decline > 30% was detected after accounting for natural and stochastic fluctuations. Continued mon- itoring is called for to gain a greater understanding of what is driving the trends in populations both range-wide and at the scale of management areas.","","2021-10-27 04:16:37","2021-10-27 04:16:37","","16","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/ZMVL6799/Leavitt and Collins - Multiyear monitoring (2007-2013) of flat-tailed ho.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZ64I66J","journalArticle","2009","Russell, Robin E.; Royle, J. Andrew; Saab, Victoria A.; Lehmkuhl, John F.; Block, William M.; Sauer, John R.","Modeling the effects of environmental disturbance on wildlife communities: avian responses to prescribed fire","Ecological Applications","","1051-0761","10.1890/08-0910.1","http://doi.wiley.com/10.1890/08-0910.1","Prescribed ﬁre is a management tool used to reduce fuel loads on public lands in forested areas in the western United States. Identifying the impacts of prescribed ﬁre on bird communities in ponderosa pine (Pinus ponderosa) forests is necessary for providing land management agencies with information regarding the effects of fuel reduction on sensitive, threatened, and migratory bird species. Recent developments in occupancy modeling have established a framework for quantifying the impacts of management practices on wildlife community dynamics. We describe a Bayesian hierarchical model of multi-species occupancy accounting for detection probability, and we demonstrate the model’s usefulness for identifying effects of habitat disturbances on wildlife communities. Advantages to using the model include the ability to estimate the effects of environmental impacts on rare or elusive species, the intuitive nature of the modeling, the incorporation of detection probability, the estimation of parameter uncertainty, the ﬂexibility of the model to suit a variety of experimental designs, and the composite estimate of the response that applies to the collection of observed species as opposed to merely a small subset of common species. Our modeling of the impacts of prescribed ﬁre on avian communities in a ponderosa pine forest in Washington indicate that prescribed ﬁre treatments result in increased occupancy rates for several barkinsectivore, cavity-nesting species including a management species of interest, Black-backed Woodpeckers (Picoides arcticus). Three aerial insectivore species, and the ground insectivore, American Robin (Turdus migratorius), also responded positively to prescribed ﬁre, whereas three foliage insectivores and two seed specialists, Clark’s Nutcracker (Nucifraga columbiana) and the Pine Siskin (Carduelis pinus), declined following treatments. Land management agencies interested in determining the effects of habitat manipulations on wildlife communities can use these methods to provide guidance for future management activities.","2009-07","2021-10-27 04:16:39","2021-10-27 04:16:39","2021-10-27 04:16:39","1253-1263","","5","19","","Ecological Applications","Modeling the effects of environmental disturbance on wildlife communities","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/8ZI5K66H/Russell et al. - 2009 - Modeling the effects of environmental disturbance .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YGQBHKE4","journalArticle","2019","Hobart, Brendan K.; Jones, Gavin M.; Roberts, Kevin N.; Dotters, Brian P.; Whitmore, Sheila A.; Berigan, William J.; Raphael, Martin G.; Keane, John J.; Gutiérrez, R.J.; Peery, M. Zachariah","Trophic interactions mediate the response of predator populations to habitat change","Biological Conservation","","00063207","10.1016/j.biocon.2019.108217","https://linkinghub.elsevier.com/retrieve/pii/S0006320719309139","Identifying the mechanisms by which globally pervasive changes in habitat aﬀect predators is a central, yet challenging, endeavor in applied ecology. Cryptic shifts in trophic interactions are potentially important but widely underappreciated mechanisms shaping predator population response to habitat change. Here, we assessed the extent to which variation in trophic interactions explained diﬀerences in predator populations at both local and landscape scales. We integrated stable isotope analyses, GPS tagging, and long-term territory occupancy information to characterize the trophic ecology of spotted owls in the Sierra Nevada, California, USA where population trends and densities vary among forest landscapes with contrasting land uses and disturbance regimes. Trophic interactions appeared to inﬂuence spotted owl space use and territory occupancy rates with emergent consequences for landscape-scale patterns in population abundance and trends. Speciﬁcally, consumption of woodrats and pocket gophers, which varied with habitat conditions, was associated with smaller home ranges and lower territory extinction probabilities. Moreover, spotted owls consumed signiﬁcantly more woodrats and pocket gophers in landscapes with stable (national parks) and high-occupancy (private lands) populations than in landscapes with declining owl populations (national forests). Collectively, our results suggest that trophic responses to local habitat conditions can aﬀect predators at multiple spatial scales and that managing for important prey species habitat may beneﬁt predator populations. Because trophic interactions mediate species' responses to anthropogenic pressures in many ecological systems, our approach to integrating stable isotopes with behavioral, ﬁtness, occupancy, and demographic data oﬀers a tractable avenue for researchers elsewhere to quantify such relationships.","2019-10","2021-10-27 04:18:29","2021-10-27 04:18:29","2021-10-27 04:18:29","108217","","","238","","Biological Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/JCED56JQ/Hobart et al. - 2019 - Trophic interactions mediate the response of preda.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YLB598A6","journalArticle","2021","Cui, Zhenxia; Zhao, Wenai; Zhang, Yashuai; Zhao, Naxun; Shan, Guoyu; Yu, Xiaoping; Ye, Xinping","Testing the efficacy of camera-trap sampling designs for monitoring giant pandas in a heterogeneous landscape","Environmental Science and Pollution Research","","0944-1344, 1614-7499","10.1007/s11356-021-16765-3","https://link.springer.com/10.1007/s11356-021-16765-3","The use of camera traps is prevalent in the ecological study of giant pandas (Ailuropoda melanoleuca). The reliability of cameratrap surveying results greatly depends on sampling designs that significantly influence the detection probability of the target species. Few studies have tested the efficacy of sampling designs on camera-trap surveys for monitoring giant pandas in a heterogeneous landscape. In this study, we conducted camera trapping of giant pandas based on two different sampling schemes in Changqing National Nature Reserve of China, and evaluated their outcomes based on three aspects: occupancy analysis, photographic rate, and activity pattern. The results demonstrated that both climate heterogeneity and distance to the nearest road had a strong positive influence on site occupancy, and slope and forest cover had a significant negative impact on site occupancy. Significant differences in the direction or magnitude of variables’ influences indicated that there were apparently spatial-temporal dynamics of giant panda distribution between two sampling schemes. The low detection probabilities indicated that both sampling schemes were not robust to accurately monitor giant pandas in the whole study area. We recommended that more suitable sampling designs with local covariates be developed for camera-trap surveys monitoring giant pandas to account for temporal variability and small-scale variation in heterogeneous landscapes.","2021-10-03","2021-10-27 04:18:31","2021-10-27 04:18:31","2021-10-27 04:18:31","","","","","","Environ Sci Pollut Res","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/FUKLFY93/Cui et al. - 2021 - Testing the efficacy of camera-trap sampling desig.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7E5PNULB","journalArticle","2017","Davis, Courtney L.; Miller, David A.W.; Walls, Susan C.; Barichivich, William J.; Riley, Jeffrey; Brown, Mary E.","Life history plasticity does not confer resilience to environmental change in the mole salamander (Ambystoma talpoideum)","Oecologia","","0029-8549, 1432-1939","10.1007/s00442-017-3810-y","http://link.springer.com/10.1007/s00442-017-3810-y","","2017-03","2021-10-27 04:18:34","2021-10-27 04:18:34","2021-10-27 04:18:34","739-749","","3","183","","Oecologia","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/3ZWPUXS5/Davis et al. - 2017 - Life history plasticity does not confer resilience.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSYMGS3Y","journalArticle","2011","Duggan, Jennifer M.; Schooley, Robert L.; Heske, Edward J.","Modeling occupancy dynamics of a rare species, Franklin’s ground squirrel, with limited data: are simple connectivity metrics adequate?","Landscape Ecology","","0921-2973, 1572-9761","10.1007/s10980-011-9652-9","http://link.springer.com/10.1007/s10980-011-9652-9","","2011-12","2021-10-27 04:18:36","2021-10-27 04:18:36","2021-10-27 04:18:36","1477-1490","","10","26","","Landscape Ecol","Modeling occupancy dynamics of a rare species, Franklin’s ground squirrel, with limited data","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/TCKRX3B5/Duggan et al. - 2011 - Modeling occupancy dynamics of a rare species, Fra.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J4DZXRDU","journalArticle","2016","Moreira, Leonardo F.B.; Solino-Carvalho, Luiz A.; Strüssmann, Christine; Silveira, Roberto M.L.","Effects of exotic pastures on tadpole assemblages in Pantanal floodplains: assessing changes in species composition","Amphibia-Reptilia","","0173-5373, 1568-5381","10.1163/15685381-00003043","https://brill.com/view/journals/amre/37/2/article-p179_4.xml","Land use change has been identiﬁed as a major driver of amphibian decline around the world. Yet we generally lack an understanding of how conversion to exotic pastures affects freshwater communities. This study examined tadpole assemblages in areas converted to exotic pastures and native wooded grasslands in northern Pantanal wetland, Midwestern Brazil. We tested the differences in site occupancy probability and assemblage composition during a ﬂood season. We registered thirteen tadpole species, but only ﬁve were detected at levels suitable for occupancy modelling. For most species, tadpole occupancy was higher at the beginning of the ﬂood season. Only Scinax fuscomarginatus occupancy was related with vegetation cover. Occupancy probability for three species (Dendropsophus nanus, Physalaemus centralis, and Physalaemus cuvieri) was associated positively with species richness of ﬁsh. Multivariate analyses demonstrated that exotic pastures hosted a different tadpole assemblage than native areas. The assemblage composition gradient was associated with species richness of ﬁsh, vegetation cover and volume of herbaceous vegetation and leaf litter. These differences likely relate to speciﬁc traits of individual anuran species (dietary plasticity, reproductive mode, and habitat preference). The study showed that some generalist species were able to cope with replacement of native vegetation by exotic species. However, management practices have maintained many areas in the Pantanal at a stage of a near-pristine wetland ecosystem and replacement of native vegetation by exotic pastures should be done with caution.","2016","2021-10-27 04:18:39","2021-10-27 04:18:39","2021-10-27 04:18:39","179-190","","2","37","","Amphib Reptilia","Effects of exotic pastures on tadpole assemblages in Pantanal floodplains","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/MK35WVEV/Moreira et al. - 2016 - Effects of exotic pastures on tadpole assemblages .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5H6IKJ3","journalArticle","2010","Branson Williams","Estimating Detection Probabilities In Beach Seine Surveys For Estuarine Fishes","","","","10.25773/V5-5YEB-4C82","http://scholarworks.wm.edu/etd/1539617892","","2010","2021-10-27 04:18:41","2021-10-27 04:18:41","2021-10-27 04:18:41","","","","","","","","","","","","","","en","","","","","DOI.org (Datacite)","","Publisher: College of William and Mary - Virginia Institute of Marine Science","","/Users/kelleherj/Zotero/storage/XYHG6JH8/Branson Williams - 2010 - Estimating Detection Probabilities In Beach Seine .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBCKI7VU","journalArticle","2021","Harmsen, Bart J.; Saville, Nicola; Foster, Rebecca J.","Long-term monitoring of margays (Leopardus wiedii): Implications for understanding low detection rates","PLOS ONE","","1932-6203","10.1371/journal.pone.0247536","https://dx.plos.org/10.1371/journal.pone.0247536","Population assessments of wide-ranging, cryptic, terrestrial mammals rely on camera trap surveys. While camera trapping is a powerful method of detecting presence, it is difficult distinguishing rarity from low detection rate. The margay (Leopardus wiedii) is an example of a species considered rare based on its low detection rates across its range. Although margays have a wide distribution, detection rates with camera traps are universally low; consequently, the species is listed as Near Threatened. Our 12-year camera trap study of margays in protected broadleaf forest in Belize suggests that while margays have low detection rate, they do not seem to be rare, rather that they are difficult to detect with camera traps. We detected a maximum of 187 individuals, all with few or no recaptures over the years (mean = 2.0 captures/individual ± SD 2.1), with two-thirds of individuals detected only once. The few individuals that were recaptured across years exhibited long tenures up to 9 years and were at least 10 years old at their final detection. We detected multiple individuals of both sexes at the same locations during the same survey, suggesting overlapping ranges with non-exclusive territories, providing further evidence of a high-density population. By studying the sparse annual datasets across multiple years, we found evidence of an abundant margay population in the forest of the Cockscomb Basin, which might have been deemed low density and rare, if studied in the short term. We encourage more long-term camera trap studies to assess population status of semi-arboreal carnivore species that have hitherto been considered rare based on low detection rates.","2021-03-01","2021-10-27 04:18:44","2021-10-27 04:18:44","2021-10-27 04:18:44","e0247536","","3","16","","PLoS ONE","Long-term monitoring of margays (Leopardus wiedii)","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/FBD5XJWX/Harmsen et al. - 2021 - Long-term monitoring of margays (Leopardus wiedii).pdf","","","","Yue, Bi-Song","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29A854G4","journalArticle","2018","Magle, Seth B.; Fidino, Mason","Long-term declines of a highly interactive urban species","Biodiversity and Conservation","","0960-3115, 1572-9710","10.1007/s10531-018-1621-z","http://link.springer.com/10.1007/s10531-018-1621-z","Urbanization generates shifts in wildlife communities, with some species increasing their distribution and abundance, while others decline. We used a dataset spanning 15 years to assess trends in distribution and habitat dynamics of the black-tailed prairie dog, a highly interactive species, in urban habitat remnants in Denver, CO, USA. Both available habitat and number of prairie dog colonies declined steeply over the course of the study. However, we did observe new colonization events that correlated with habitat connectivity. Destruction of habitat may be slowing, but the rate of decline of prairie dogs apparently remained unaffected. By using our estimated rates of loss of colonies throughout the study, we projected a 40% probability that prairie dogs will be extirpated from this area by 2067, though that probability could range as high as 50% or as low as 20% depending on the rate of urban development (i.e. habitat loss). Prairie dogs may fulfill important ecological roles in urban landscapes, and could persist in the Denver area with appropriate management and habitat protections.","2018-12","2021-10-27 04:18:47","2021-10-27 04:18:47","2021-10-27 04:18:47","3693-3706","","14","27","","Biodivers Conserv","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/KIBXWDG8/Magle and Fidino - 2018 - Long-term declines of a highly interactive urban s.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LDTQ6579","report","2014","","Open-File Report","","","","","","","2014","2021-10-27 04:18:48","2021-10-27 04:18:48","","","","","","","","","","","","","","","en","","Open-File Report","","","DOI.org (Crossref)","","Series: Open-File Report","","/Users/kelleherj/Zotero/storage/W54YIGFD/2014 - Open-File Report.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39SKDIAF","journalArticle","2020","Schorr, R. A.; Maison, R. M.; Puntenney, C. P.","Multi-year occupancy of the hops blue butterfly (Celastrina humulus): habitat patch colonization and extinction","Journal of Insect Conservation","","1366-638X, 1572-9753","10.1007/s10841-020-00264-w","https://link.springer.com/10.1007/s10841-020-00264-w","","2020-12","2021-10-27 04:18:51","2021-10-27 04:18:51","2021-10-27 04:18:51","927-934","","6","24","","J Insect Conserv","Multi-year occupancy of the hops blue butterfly (Celastrina humulus)","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/CUDM3SJQ/Schorr et al. - 2020 - Multi-year occupancy of the hops blue butterfly (C.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IT9A8BF","journalArticle","2021","Irizarry, Amarilys D.; Collazo, Jaime A.; Vandermeer, John; Perfecto, Ivette","Coffee plantations, hurricanes and avian resiliency: insights from occupancy, and local colonization and extinction rates in Puerto Rico","Global Ecology and Conservation","","23519894","10.1016/j.gecco.2021.e01579","https://linkinghub.elsevier.com/retrieve/pii/S2351989421001293","","2021-06","2021-10-27 04:22:21","2021-10-27 04:22:21","2021-10-27 04:22:21","e01579","","","27","","Global Ecology and Conservation","Coffee plantations, hurricanes and avian resiliency","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/Q56T2DX9/Irizarry et al. - 2021 - Coffee plantations, hurricanes and avian resilienc.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9M9K6EMZ","journalArticle","2018","Moore, Jennifer F.; Mulindahabi, Felix; Masozera, Michel K.; Nichols, James D.; Hines, James E.; Turikunkiko, Ezechiel; Oli, Madan K.","Are ranger patrols effective in reducing poaching-related threats within protected areas?","Journal of Applied Ecology","","00218901","10.1111/1365-2664.12965","https://onlinelibrary.wiley.com/doi/10.1111/1365-2664.12965","","2018-01","2021-10-27 04:22:24","2021-10-27 04:22:24","2021-10-27 04:22:24","99-107","","1","55","","J Appl Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/6LUKKG24/Moore et al. - 2018 - Are ranger patrols effective in reducing poaching-.pdf","","","","Hayward, Matt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7HZT5MVW","journalArticle","2019","Moore, J. F.; Hines, J. E.; Mulindahabi, F.; Masozera, M. K.","Factors affecting species richness and distribution spatially and temporally within a protected area using multi‐season occupancy models","Animal Conservation","","1367-9430, 1469-1795","10.1111/acv.12491","https://onlinelibrary.wiley.com/doi/10.1111/acv.12491","Exploring trends in species richness and the distribution of individual species over time as well as the factors affecting these trends informs conservation priorities in protecting species and ecosystems as a whole. We used data from 41 park-wide line transect surveys in 2009 and 2014 and multi-season occupancy models with multispecies data to explore trends in species richness and distribution of individual species and factors affecting these trends in Nyungwe National Park (NNP), Rwanda. Mammalian species richness and the distributional range of 5 of the 7 species increased between 2009 and 2014 in NNP. The probability of colonization of a species into a new area in 2014, where it was not present in 2009, was highest in sites with a lower probability of poaching activity, close to tourist trails, and at lower elevations. The probability of colonization with no poaching activity was about 50% but dropped to about 10% with a 100% chance of poaching activity. Duiker species had the largest increase in distribution during the study, while there was a decrease in the distribution of the eastern chimpanzee and blue monkey. Our results suggest that increased patrols could be implemented in areas of the park with low species richness and areas with a low probability of occurrence for species of conservation concern to combat poaching activity and thus increase the probability of a species moving into a new area. Our use of a single multi-season model for multiple species explicitly accounts for imperfect detection and species-speciﬁc identities, while allowing for inferences to be made about rarely detected species by sharing covariates with common species. These results can be used to improve conservation planning in NNP for species management and ranger patrol protocols, and our modelling framework is broadly applicable to any protected area with presence/absence species ﬁeld data.","2019-10","2021-10-27 04:22:26","2021-10-27 04:22:26","2021-10-27 04:22:26","503-514","","5","22","","Anim Conserv","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/UYW98IFV/Moore et al. - 2019 - Factors affecting species richness and distributio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MR88B4T7","thesis","2015","Grant, Tyler John","Anuran occupancy dynamics and an assessment of floodplain wetland distribution and hydrology in a Missouri River floodplain","","","","","https://lib.dr.iastate.edu/etd/14200/","","2015","2021-10-27 04:22:28","2021-10-27 04:22:28","2021-10-27 04:22:28","","","","","","","","","","","","Iowa State University, Digital Repository","Ames","en","","Doctor of Philosophy","","","DOI.org (Crossref)","","Pages: 7780228 DOI: 10.31274/etd-180810-3751","","/Users/kelleherj/Zotero/storage/CHJUJIKF/Grant - 2015 - Anuran occupancy dynamics and an assessment of flo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MUWQEAIR","journalArticle","2019","Button, Sky T.; Sovie, Adia R.; Greenberg, Cathryn H.; Austin, James D.","Evaluating the Ecology of Tantilla relicta in Florida Pine–Wiregrass Sandhills Using Multi-Season Occupancy Models","Journal of Herpetology","","0022-1511","10.1670/18-112","https://bioone.org/journals/journal-of-herpetology/volume-53/issue-3/18-112/Evaluating-the-Ecology-of-Tantilla-relicta-in-Florida-PineWiregrass-Sandhills/10.1670/18-112.full","Occupancy modeling may be the most effective tool for studying the occurrence of secretive fossorial squamates. Our objective was to use occupancy models to test whether Florida Crowned Snakes (Tantilla relicta) are a suitable model species for other, more-secretive fossorial squamates. Tantilla relicta are easier to study than other fossorial squamates and likely respond to habitat management (e.g., ﬁre frequency) similarly to these harder-to-study species of concern. We sampled T. relicta using 24 groups of drift fences in longleaf pine–wiregrass sandhills, Ocala National Forest, Florida, USA to assess how habitat characteristics and weather inﬂuenced their occupancy, detection, colonization, and extinction rates. We predicted that temperature, rainfall, substrate composition, and prescribed burn history would inﬂuence T. relicta occupancy, detection, and movement in variable directions. The best-supported multiseason occupancy model included 1) initial occupancy inﬂuenced by time since last burn, 2) extinction and colonization as random processes, and 3) detection inﬂuenced by percent leaf litter and rainfall. Tantilla relicta were most likely to occupy recently burned sites and were most easily detected during dry periods and at sites with low leaf litter cover. Our results are consistent with research suggesting that short-return prescribed ﬁres beneﬁt many reptile species in central Florida’s xeric longleaf pine–wiregrass forests. Further, our results provide modest evidence that T. relicta are suitable model organisms for studying fossorial squamate assemblages.","2019-08-26","2021-10-27 04:22:31","2021-10-27 04:22:31","2021-10-27 04:22:31","179","","3","53","","Journal of Herpetology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/DNDTYBGF/Button et al. - 2019 - Evaluating the Ecology of Tantilla relicta in Flor.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A859YYCQ","journalArticle","2018","Kéry, Marc; Banderet, Gabriel; Neuhaus, Martin; Weggler, Martin; Schmid, Hans; Sattler, Thomas; Parish, David","Population trends of the Peregrine Falcon in Switzerland with special reference to the period 2005–2016","Ornis Hungarica","","2061-9588","10.1515/orhu-2018-0017","https://www.sciendo.com/article/10.1515/orhu-2018-0017","We study population trends of the Peregrine Falcon (Falco peregrinus) in Switzerland with special reference to the development since 2005 and three study areas, South West Switzerland (4,993 km2, 1960–2015), the Northern Jura mountains (3,270 km2, 2005–2015) and the Canton of Zurich (1,748 km2, 2002–2015). We used dynamic occupancy models, which allow the territory-specific extinction and colonization parameters – the demographic rates (at the territory level) underlying a population trend –to be estimated. The Swiss peregrine population has developed in line with trends observed in many other countries and regions in North America and Europe: after the pesticide-induced collapse between the 1950s and 1970s, the population largely recovered up to the turn of the millennium. However, in recent years, we detected significant declines again: in SW Switzerland, the population decreased from 51 to 33 pairs during 2008–2015 (-35%), in the N Jura from 70 to 40 pairs during 2009–2015 (-43%) and in Zurich from 6–7 to 2–4 pairs during 2010–2015 (-50%). In the same time, the local extinction rate in the three study areas (more than) doubled from (0.05) 0.1 to 0.2, while the colonization rate dropped from 0.3 to 0.1 in one of the areas, while no change was detectable in the other two. We discuss two factors responsible for these strong, recent declines of Swiss peregrines: (1) predation by Eagle Owls (Bubo bubo) and (2) direct and illegal persecution by humans. In addition to these two factors, growing human disturbance (e.g. through climbers, bird photographers, paragliders, hikers, geocachers, etc.) and fatalities due to collisions with man-made structures (power lines, glass, wind turbines, etc.) are also suspected to contribute to the population decline.","2018-12-01","2021-10-27 04:22:33","2021-10-27 04:22:33","2021-10-27 04:22:33","91-103","","2","26","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/84WX53NR/Kéry et al. - 2018 - Population trends of the Peregrine Falcon in Switz.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52UNHHM5","journalArticle","2014","Larson, Danelle M.","Grassland Fire and Cattle Grazing Regulate Reptile and Amphibian Assembly Among Patches","Environmental Management","","0364-152X, 1432-1009","10.1007/s00267-014-0355-2","http://link.springer.com/10.1007/s00267-014-0355-2","","2014-12","2021-10-27 04:22:36","2021-10-27 04:22:36","2021-10-27 04:22:36","1434-1444","","6","54","","Environmental Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/5I4JU878/Larson - 2014 - Grassland Fire and Cattle Grazing Regulate Reptile.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
