"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"69WRTZ8A","journalArticle","2014","Fogg, Alissa M.; Roberts, L. Jay; Burnett, Ryan D.","Occurrence patterns of Black-backed Woodpeckers in green forest of the Sierra Nevada Mountains, California, USA.","Avian Conservation and Ecology","","1712-6568","10.5751/ACE-00671-090203","http://www.ace-eco.org/vol9/iss2/art3/","Black-backed Woodpeckers (Picoides arcticus) are a rare habitat specialist typically found in moderate and high severity burned forest throughout its range. It also inhabits green forest but little is known about occurrence and habitat use patterns outside of burned areas, especially in the Sierra Nevada of California, USA. We used point count and playback surveys to detect Black-backed Woodpeckers during 2011 – 2013 on 460 transects on 10 national forest units. We defined green forest as areas that had not burned at moderate or high severity since 1991 and were more than 2 km from areas burned at moderate or high severity within the previous eight years (n = 386 transects). We used occupancy models to examine green forest habitat associations and found positive relationships with elevation, latitude, northern aspects, number of snags, tree diameter, lodgepole pine (Pinus contorta) forest, and a negative relationship with slope. Estimated occupancy in green forest was higher than previously understood (0.21). In addition site colonization and extinction probability in green forest were low (0.05 and 0.19, respectively) and suggest that many of the individuals detected in green forest were not just actively dispersing across the landscape in search of burned areas, but were occupying relatively stable home ranges. The association with high elevation and lodgepole pine forest may increase their exposure to climate change as these elevation forest types are predicted to decrease in extent over the next century. Although density is high in burned forest, green forest covers significantly more area in the Sierra Nevada and should be considered in efforts to conserve this rare species.","2014","2021-10-27 01:20:42","2021-10-27 01:20:42","2021-10-27 01:20:42","art3","","2","9","","ACE","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/ECZFA3Z5/Fogg et al. - 2014 - Occurrence patterns of Black-backed Woodpeckers in.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I65VHMK7","journalArticle","2014","Stodola, Kirk W.; O'Neal, Benjamin J.; Alessi, Mark G.; Deppe, Jill L.; Dallas, Tyson R.; Beveroth, Tara A.; Benson, Thomas J.; Ward, Michael P.","Stopover ecology of American Golden-Plovers ( <i>Pluvialis dominica</i> ) in Midwestern agricultural fields","The Condor","","0010-5422, 1938-5129","10.1650/CONDOR-13-114.1","https://academic.oup.com/condor/article/116/2/162-172/5153088","Stopover locations represent critical habitat in the life cycle of migratory birds and the alteration of this habitat can profoundly influence a population. American Golden-Plovers (Pluvialis dominica) migrate though the Midwestern United States each spring, where most natural habitat has been converted to row crop agriculture. We investigated the stopover ecology of the golden-plover in the agricultural matrix of east-central Illinois and west-central Indiana between 2008 and 2012. We found that golden-plovers remained in the region for ~45 days and individuals spent on average 24 days in the area before departing to the northwest. During a period of peak migration, golden-plovers preferred fields with standing water and, to a lesser extent, soybean fields. Over the 45-day stopover duration, goldenplovers moved extensively (shown by a dynamic occupancy model and area used estimation), with some evidence for tilled fields becoming unoccupied at greater rates than untilled fields. The tendency to use fields with standing water and the movement of individuals from tilled fields suggests that food accessibility, rather than food abundance, is likely a critical factor associated with the prolonged stay, movement, and field type selection of golden-plovers. Food accessibility is important to the golden-plover because they undergo molt into breeding plumage in the region and must refuel for the next leg of their migration. The Midwest is a key stopover location for American Golden-Plovers and promoting foraging conditions by manipulating the drainage of agricultural fields, via the temporary blockage of drain tiles, should be a management focus.","2014-05","2021-10-27 01:20:45","2021-10-27 01:20:45","2021-10-27 01:20:45","162-172","","2","116","","The Condor","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XKR6BEU4/Stodola et al. - 2014 - Stopover ecology of American Golden-Plovers ( P.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W49KIUVP","journalArticle","2020","Hendershot, J. Nicholas; Smith, Jeffrey R.; Anderson, Christopher B.; Letten, Andrew D.; Frishkoff, Luke O.; Zook, Jim R.; Fukami, Tadashi; Daily, Gretchen C.","Intensive farming drives long-term shifts in avian community composition","Nature","","0028-0836, 1476-4687","10.1038/s41586-020-2090-6","http://www.nature.com/articles/s41586-020-2090-6","","2020-03-19","2021-10-27 01:20:48","2021-10-27 01:20:48","2021-10-27 01:20:48","393-396","","7799","579","","Nature","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/235Z73E2/Hendershot et al. - 2020 - Intensive farming drives long-term shifts in avian.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GXP2NCGF","thesis","2011","Falcy, Matthew Richard","Individual and population-level responses of the Alabama beach mouse (Peromyscus polionotus ammobates) to environmental variation in space and time","","","","","https://lib.dr.iastate.edu/etd/12192/","","2011","2021-10-27 01:20:50","2021-10-27 01:20:50","2021-10-27 01:20:50","","","","","","","","","","","","Iowa State University, Digital Repository","Ames","en","","Doctor of Philosophy","","","DOI.org (Crossref)","","Pages: 2808336 DOI: 10.31274/etd-180810-661","","/Users/kelleherj/Zotero/storage/QQLC78A8/Falcy - 2011 - Individual and population-level responses of the A.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YHUB7T6","journalArticle","2016","Oppel, Steffen; Dobrev, Vladimir; Arkumarev, Volen; Saravia, Victoria; Bounas, Anastasios; Kret, Elzbieta; Skartsi, Theodora; Velevski, Metodija; Stoychev, Stoycho; Nikolov, Stoyan C.","Assessing the effectiveness of intensive conservation actions: Does guarding and feeding increase productivity and survival of Egyptian Vultures in the Balkans?","Biological Conservation","","00063207","10.1016/j.biocon.2016.04.002","https://linkinghub.elsevier.com/retrieve/pii/S0006320716301276","Assessing the effectiveness of conservation measures to reverse population declines is essential to evaluate management strategies. Management solutions such as direct protection or supplementary feeding typically aim at reducing mortality or increasing productivity, but demonstrating such demographic consequences of adopted management is often difﬁcult. Here we assess the effectiveness of large-scale management actions aimed at the conservation of an endangered vulture on the Balkan Peninsula by extending a novel analysis to estimate seasonal adult survival from observations of unmarked individuals. We monitored Egyptian Vulture Neophron percnopterus breeding success and territory occupancy over 11 years in three countries during which both nest guarding and supplementary feeding were carried out. We found little evidence that nest guarding and supplementary feeding increased breeding propensity (mean = 0.88 ± 0.32 standard deviation, n = 463), breeding success (0.82 ± 0.39), or the number of ﬂedglings raised by successful pairs (1.3 ± 0.74). We estimated adult survival during the 23-week breeding season (mean = 0.936, 95% credible interval 0.889–0.968) and found no signiﬁcant increase due to management. In the last 13 years 43 dead adult birds have been found during the breeding season, and 77% of conﬁrmed mortalities were due to poisoning. Overall, the current management measures may have so far failed to halt ongoing population declines because the beneﬁcial effects are insufﬁcient to offset the loss of adult birds for example due to poisoning. We suggest that additional measures to slow the decline of Egyptian Vultures in the Balkans are required. In the short term, we urge governments to enforce anti-poison regulations that already exist. In the medium term, alternative approaches need to be developed that reduce the use of poisons and the associated accidental mortality of vultures and other wildlife species.","2016-06","2021-10-27 01:20:53","2021-10-27 01:20:53","2021-10-27 01:20:53","157-164","","","198","","Biological Conservation","Assessing the effectiveness of intensive conservation actions","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/S4QUAVRE/Oppel et al. - 2016 - Assessing the effectiveness of intensive conservat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJCT4ISF","journalArticle","","Burger, Wesley","Easily Overlooked: Modelling coastal dune habitat occupancy of threatened and endangered beach mice (Peromyscus polionotus spp.) using high-resolution aerial imagery","","","","","","","","2021-10-27 01:20:54","2021-10-27 01:20:54","","87","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/RZALZR7D/Burger - Easily Overlooked Modelling coastal dune habitat .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2D6EE82Y","journalArticle","2007","Royle, J. Andrew; Kéry, Marc","A BAYESIAN STATE-SPACE FORMULATION OF DYNAMIC OCCUPANCY MODELS","Ecology","","0012-9658","10.1890/06-0669.1","http://doi.wiley.com/10.1890/06-0669.1","Species occurrence and its dynamic components, extinction and colonization probabilities, are focal quantities in biogeography and metapopulation biology, and for species conservation assessments. It has been increasingly appreciated that these parameters must be estimated separately from detection probability to avoid the biases induced by nondetection error. Hence, there is now considerable theoretical and practical interest in dynamic occupancy models that contain explicit representations of metapopulation dynamics such as extinction, colonization, and turnover as well as growth rates. We describe a hierarchical parameterization of these models that is analogous to the state-space formulation of models in time series, where the model is represented by two components, one for the partially observable occupancy process and another for the observations conditional on that process. This parameterization naturally allows estimation of all parameters of the conventional approach to occupancy models, but in addition, yields great ﬂexibility and extensibility, e.g., to modeling heterogeneity or latent structure in model parameters. We also highlight the important distinction between population and ﬁnite sample inference; the latter yields much more precise estimates for the particular sample at hand. Finite sample estimates can easily be obtained using the state-space representation of the model but are difﬁcult to obtain under the conventional approach of likelihood-based estimation. We use R and WinBUGS to apply the model to two examples. In a standard analysis for the European Crossbill in a large Swiss monitoring program, we ﬁt a model with year-speciﬁc parameters. Estimates of the dynamic parameters varied greatly among years, highlighting the irruptive population dynamics of that species. In the second example, we analyze route occupancy of Cerulean Warblers in the North American Breeding Bird Survey (BBS) using a model allowing for site-speciﬁc heterogeneity in model parameters. The results indicate relatively low turnover and a stable distribution of Cerulean Warblers which is in contrast to analyses of counts of individuals from the same survey that indicate important declines. This discrepancy illustrates the inertia in occupancy relative to actual abundance. Furthermore, the model reveals a declining patch survival probability, and increasing turnover, toward the edge of the range of the species, which is consistent with metapopulation perspectives on the genesis of range edges. Given detection/non-detection data, dynamic occupancy models as described here have considerable potential for the study of distributions and range dynamics.","2007-07","2021-10-27 01:20:57","2021-10-27 01:20:57","2021-10-27 01:20:57","1813-1823","","7","88","","Ecology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/IQRHEX4F/Royle and Kéry - 2007 - A BAYESIAN STATE-SPACE FORMULATION OF DYNAMIC OCCU.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPL7BLXG","journalArticle","2018","Monneret, René-Jean; Ruffinoni, René; Parish, David; Pinaud, David; Kéry, Marc","The Peregrine population study in the French Jura mountains 1964–2016: use of occupancy modeling to estimate population size and analyze site persistence and colonization rates","Ornis Hungarica","","2061-9588","10.1515/orhu-2018-0016","https://www.sciendo.com/article/10.1515/orhu-2018-0016","We summarize key results of the first 53 years of one of the longest-running avian population studies in the world, on the Peregrine Falcon (Falco peregrinus), in the French Jura mountains (12,714 km2), launched in 1964. A total of 449 cliff sites in 338 potential Peregrine territories were surveyed: 287 (85%) of these territories were occupied by an adult pair at least once, while in 51 (15%) we never detected an adult pair. Most sites were visited several times during a breeding season to survey occupancy and later fecundity, but the proportion of sites visited was highly variable over the years. We highlight the power of the Bayesian implementation of site-occupancy models (MacKenzie et al. 2002, 2003) to analyze data from raptor population studies: to correct population size estimates for sites not visited in a given year and for the biasing effects of preferential sampling (when better sites are more likely to be checked). In addition, these models allow estimation and modeling of the site-level persistence and colonization rates, which can provide important clues about drivers of population dynamics, even without individually marking any birds. Changes in the dynamics rates may serve as early-warning signals for subsequent population declines.","2018-12-01","2021-10-27 01:26:15","2021-10-27 01:26:15","2021-10-27 01:26:15","69-90","","2","26","","","The Peregrine population study in the French Jura mountains 1964–2016","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/D6Z6R6FL/Monneret et al. - 2018 - The Peregrine population study in the French Jura .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9PG763J","report","2016","Piédallu, Blaise; Quenette, Pierre-Yves; Bombillon, Nicolas; Gastineau, Adrienne; Miquel, Christian; Gimenez, Olivier","Determinants and patterns of the endangered brown bear <i>Ursus arctos</i> habitat use in the French Pyrenees revealed by occupancy modeling","","","","","http://biorxiv.org/lookup/doi/10.1101/075895","Abstract           The Pyrenean brown bear (Ursus arctos) in the mountainous border between France and Spain is one of the smallest and most endangered populations of large carnivores in Europe. Here, we aimed at assessing trends in brown bear habitat use in the Pyrenees and determining the underlying environmental and anthropogenic drivers. Using detection/non-detection data collected between 2008 and 2014 through non-invasive methods, we developed occupancy models to investigate the dynamic of brown bear habitat use in the Pyrenees accounting for local colonization and extinction processes. First, we found two non-connected occupancy cores, one located in the West and another in the Center of the Pyrenees, with an overall significant decrease in habitat use between 2008 and 2014. Second, we showed a negative correlation between human density and bear occupancy in agreement with previous studies on brown bear habitat suitability. Our results confirm the critically endangered status of the Pyrenean population of brown bears.","2016-09-19","2021-10-27 01:26:17","2021-10-27 01:26:17","2021-10-27 01:26:17","","","","","","","","","","","","Ecology","","en","","preprint","","","DOI.org (Crossref)","","DOI: 10.1101/075895","","/Users/kelleherj/Zotero/storage/32N5MVTK/Piédallu et al. - 2016 - Determinants and patterns of the endangered brown .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSTTVRW9","journalArticle","2016","Diller, Lowell V.; Hamm, Keith A.; Early, Desiree A.; Lamphear, David W.; Dugger, Katie M.; Yackulic, Charles B.; Schwarz, Carl J.; Carlson, Peter C.; McDonald, Trent L.","Demographic response of northern spotted owls to barred owl removal: Barred Owl Removal Experiment","The Journal of Wildlife Management","","0022541X","10.1002/jwmg.1046","https://onlinelibrary.wiley.com/doi/10.1002/jwmg.1046","Federally listed as threatened in 1990 primarily because of habitat loss, the northern spotted owl (Strix occidentalis caurina) has continued to decline despite conservation efforts resulting in forested habitat being reserved throughout its range. Recently, there is growing evidence the congeneric invasive barred owl (Strix varia) may be responsible for the continued decline primarily by excluding spotted owls from their preferred habitat. We used a long-term demographic study for spotted owls in coastal northern California as the basis for a pilot barred owl removal experiment. Our demography study used capture–recapture, reproductive output, and territory occupancy data collected from 1990 to 2013 to evaluate trends in vital rates and populations. We used a classic before-after-control-impact (BACI) experimental design to investigate the demographic response of northern spotted owls to the lethal removal of barred owls. According to the best 2-species dynamic occupancy model, there was no evidence of differences in barred or northern spotted owl occupancy prior to the initiation of the treatment (barred owl removal). After treatment, barred owl occupancy was lower in the treated relative to the untreated areas and spotted owl occupancy was higher relative to the untreated areas. Barred owl removal decreased spotted owl territory extinction rates but did not affect territory colonization rates. As a result, spotted owl occupancy increased in the treated area and continued to decline in the untreated areas. Prior to and after barred owl removal, there was no evidence that average fecundity differed on the 2 study areas. However, the greater number of occupied spotted owl sites on the treated areas resulted in greater productivity in the treated areas based on empirical counts of ﬂedged young. Prior to removal, survival was declining at a rate of approximately 0.2% per year for treated and untreated areas. Following treatment, estimated survival was 0.859 for the treated areas and 0.822 for the untreated areas. Derived estimates of population change on both study areas showed the same general decline before removal with an estimated slope of –0.0036 per year. Following removal, the rate of population change on the treated areas increased to an average of 1.029 but decreased to an average of 0.870 on the untreated areas. The results from this ﬁrst experiment demonstrated that lethal removal of barred owls allowed the recovery of northern spotted owl populations in the treated portions of our study area. If additional federally funded barred owl removal experiments provide similar results, this could be the foundation for development of a long-term conservation strategy for northern spotted owls. Ó 2016 The Wildlife Society.","2016-05","2021-10-27 01:26:20","2021-10-27 01:26:20","2021-10-27 01:26:20","691-707","","4","80","","Jour. Wild. Mgmt.","Demographic response of northern spotted owls to barred owl removal","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/JJIGV7U5/Diller et al. - 2016 - Demographic response of northern spotted owls to b.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UL9CC7GJ","journalArticle","2014","Falcy, Matthew R.; Danielson, Brent J.","Post-hurricane recovery and long-term viability of the Alabama beach mouse","Biological Conservation","","00063207","10.1016/j.biocon.2014.07.010","https://linkinghub.elsevier.com/retrieve/pii/S0006320714002705","The spatial conﬁguration of habitat and the frequency of disturbances through time could have interacting effects on population viability. With this in mind, we assessed the rate of post-hurricane recovery and long term viability of the Alabama beach mouse (Peromyscus polionotus ammobates). We collected detection/nondetection data across the range of the Alabama beach mouse for four years subsequent to hurricanes Ivan and Katrina, and then ﬁt a dynamic patch occupancy model to these data using hierarchical Bayesian methods. We converted remotely sensed data into habitat classes, and then mapped site survival probability over the entire range of the species. These estimates were then used to parameterize a spatially-explicit population viability analysis. Our occupancy modeling demonstrates that the probability of patch occupancy increased from 0.16 to 0.67, with occupancy in the surveyed patches approaching an asymptote by the third post-hurricane summer. The viability analysis suggests that extinction probability increases nonlinearly with monotonic increases in both habitat loss and hurricane frequency. Extinction risk is sensitive to the regularity of catastrophic hurricanes; consecutive hurricanes dramatically increase extinction risk, further suggesting that the effect of global climate change on hurricane regimes may have a large effect on the probability of long-term persistence. A mild interaction between habitat loss and hurricane frequency occurs when extinction probability is relatively low, but disappears as extinction probability increases. Our results indicate that extinction risk is a complex function of multiple interacting drivers.","2014-10","2021-10-27 01:26:22","2021-10-27 01:26:22","2021-10-27 01:26:22","28-36","","","178","","Biological Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9DINLZAG/Falcy and Danielson - 2014 - Post-hurricane recovery and long-term viability of.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XQHK43W","journalArticle","2021","Martel, Chad M.; Sutter, Michael; Dorazio, Robert M.; Kinziger, Andrew P.","Using environmental DNA and occupancy modelling to estimate rangewide metapopulation dynamics","Molecular Ecology","","0962-1083, 1365-294X","10.1111/mec.15693","https://onlinelibrary.wiley.com/doi/10.1111/mec.15693","We demonstrate the power of combining two emergent tools for resolving rangewide metapopulation dynamics. First, we employed environmental DNA (eDNA) surveys to efficiently generate multiseason rangewide site occupancy histories. Second, we developed a novel dynamic, spatial multiscale occupancy model to estimate metapopulation dynamics. The model incorporates spatial relationships, explicitly accounts for non-detection bias and allows direct evaluation of the drivers of extinction and colonization. We applied these tools to examine metapopulation dynamics of endangered tidewater goby, a species endemic to California estuarine habitats. We analysed rangewide eDNA data from 190 geographically isolated sites (813 total water samples) surveyed from 2 years (2016 and 2017). Rangewide estimates of the proportion of sites that were occupied varied little between 2016 (0.52) and 2017 (0.51). However, there was evidence of extinction and colonization dynamics. The probability of extinction of an occupied site (0.106) and probability of colonization of an unoccupied site (0.085) were nearly equal. Stability in site occupancy proportions combined with nearly equal rates of extinction and colonization suggests a dynamic equilibrium between the 2 years surveyed. Assessment of covariate effects revealed that colonization probability increased as the number of occupied neighbouring sites increased and as distance between occupied sites decreased. We show that eDNA surveys can rapidly provide a snapshot of a species distribution over a broad geographic range and, when these surveys are paired with occupancy modelling, can uncover metapopulation dynamics and their drivers.","2021-07","2021-10-27 01:26:24","2021-10-27 01:26:24","2021-10-27 01:26:24","3340-3354","","13","30","","Mol Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/Z6YK8NWA/Martel et al. - 2021 - Using environmental DNA and occupancy modelling to.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDRDBXJB","journalArticle","2020","Miritis, Vivianna; Rendall, Anthony R.; Doherty, Tim S.; Coetsee, Amy L.; Ritchie, Euan G.","Living with the enemy: a threatened prey species coexisting with feral cats on a fox-free island","Wildlife Research","","1035-3712","10.1071/WR19202","http://www.publish.csiro.au/?paper=WR19202","Context. Feral domestic cats (Felis catus) have contributed to substantial loss of Australian wildlife, particularly small- and medium-sized terrestrial mammals. However, mitigating cat impacts remains challenging. Understanding the factors that facilitate coexistence between native prey and their alien predators could aid better pest management and conservation actions. Aims. We estimated feral cat density, examined the impact of habitat cover on long-nosed potoroos (Potorous tridactylus tridactylus), and assessed the spatial and temporal interactions between cats and potoroos in the ‘Bluegums’ area of French Island, south-eastern Australia.","2020","2021-10-27 01:26:27","2021-10-27 01:26:27","2021-10-27 01:26:27","633","","8","47","","Wildl. Res.","Living with the enemy","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/H45VQCUC/Miritis et al. - 2020 - Living with the enemy a threatened prey species c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"529SVMXK","journalArticle","2021","Murray, Maureen H.; Fidino, Mason; Lehrer, Elizabeth W.; Simonis, Juniper L.; Magle, Seth B.","A multi‐state occupancy model to non‐invasively monitor visible signs of wildlife health with camera traps that accounts for image quality","Journal of Animal Ecology","","0021-8790, 1365-2656","10.1111/1365-2656.13515","https://onlinelibrary.wiley.com/doi/10.1111/1365-2656.13515","","2021-08","2021-10-27 01:26:30","2021-10-27 01:26:30","2021-10-27 01:26:30","1973-1984","","8","90","","J Anim Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XHYCIPA8/Murray et al. - 2021 - A multi‐state occupancy model to non‐invasively mo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88XRLNLF","journalArticle","2021","Tiberti, Rocco; Mangiacotti, Marco; Bennati, Rolando","The upward elevational shifts of pond breeding amphibians following climate warming","Biological Conservation","","00063207","10.1016/j.biocon.2020.108911","https://linkinghub.elsevier.com/retrieve/pii/S0006320720309691","","2021-01","2021-10-27 01:26:32","2021-10-27 01:26:32","2021-10-27 01:26:32","108911","","","253","","Biological Conservation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/LC4R22ZW/Tiberti et al. - 2021 - The upward elevational shifts of pond breeding amp.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CV2PCXY","journalArticle","2020","Starcevich, Leigh Ann; Thompson, Joel; Rintz, Troy; Adamczyk, Erica; Martin, Mysti; Solick, Donald","Prepared for: Hawaii Endangered Species Research Committee","","","","","","","2020","2021-10-27 01:26:33","2021-10-27 01:26:33","","40","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/WMGW8I6D/Starcevich et al. - 2020 - Prepared for Hawaii Endangered Species Research C.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6V8AEXP","journalArticle","","Wilhite, Chad J; Price, Melissa R; Carlson, Kimberly M; Hart, Patrick J","A THESIS SUBMITTED TO THE GRADUATE DIVISION OF THE UNIVERSITY OF HAWAI‘I AT MĀNOA IN PARTIAL FULFILLMENT OF THE REQUIREMENTS FOR THE DEGREE OF MASTER OF SCIENCE IN NATURAL RESOURCES AND ENVIRONMENTAL MANAGEMENT","","","","","","","","2021-10-27 01:26:35","2021-10-27 01:26:35","","78","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/8FIAZHHA/Wilhite et al. - A THESIS SUBMITTED TO THE GRADUATE DIVISION OF THE.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQBQZCRQ","journalArticle","2019","Berigan, William J.; Jones, Gavin M.; Whitmore, Sheila A.; Gutiérrez, R. J.; Peery, M. Z.","Cryptic wide‐ranging movements lead to upwardly biased occupancy in a territorial species","Journal of Applied Ecology","","0021-8901, 1365-2664","10.1111/1365-2664.13265","https://onlinelibrary.wiley.com/doi/10.1111/1365-2664.13265","","2019-02","2021-10-27 01:29:54","2021-10-27 01:29:54","2021-10-27 01:29:54","470-480","","2","56","","J Appl Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/DF24RVNI/Berigan et al. - 2019 - Cryptic wide‐ranging movements lead to upwardly bi.pdf","","","","Tulloch, Ayesha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4SDQI265","journalArticle","2014","Gimenez, Olivier; Blanc, Laetitia; Besnard, Aurélien; Pradel, Roger; Doherty, Paul F.; Marboutin, Eric; Choquet, Rémi","Fitting occupancy models with E-SURGE: hidden Markov modelling of presence-absence data","Methods in Ecology and Evolution","","2041210X","10.1111/2041-210X.12191","https://onlinelibrary.wiley.com/doi/10.1111/2041-210X.12191","","2014-06","2021-10-27 01:29:57","2021-10-27 01:29:57","2021-10-27 01:29:57","592-597","","6","5","","Methods Ecol Evol","Fitting occupancy models with E-SURGE","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/DC4REJTD/Gimenez et al. - 2014 - Fitting occupancy models with E-SURGE hidden Mark.pdf","","","","Isaac, Nick","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMJ2ADEW","journalArticle","2021","Bradford, Michael J.; Braun, Douglas C.","Regional and local effects drive changes in spawning stream occupancy in a sockeye salmon metapopulation","Canadian Journal of Fisheries and Aquatic Sciences","","0706-652X, 1205-7533","10.1139/cjfas-2020-0463","https://cdnsciencepub.com/doi/10.1139/cjfas-2020-0463","There is a need to explicitly consider metapopulation dynamics in the development of conservation strategies for spatially structured populations. We examined the spatial dynamics of sockeye salmon (Oncorhynchus nerka) that spawn in 36 streams of the Stuart River watershed in British Columbia, Canada, using a 69-year record of spawner abundance and a demographically based Bayesian dynamic occupancy model. We identiﬁed a set of 12 streams with good habitat conditions that were occupied >90% of years despite large year-to-year changes in abundance. Over 85% of spawners were concentrated in these streams. Many other streams with poorer habitat had small populations that were not persistent over time and were periodically recolonized by dispersers from other streams. Although it is often assumed population diversity and resiliency is maximized when all available habitats are used, for this salmon metapopulation, resiliency is due to the core streams of higher habitat quality. Currently, other streams make only small contributions to population abundance; however, some may have conservation value if their habitats become more suitable for spawning in the future.","2021-08","2021-10-27 01:29:59","2021-10-27 01:29:59","2021-10-27 01:29:59","1084-1095","","8","78","","Can. J. Fish. Aquat. Sci.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/LXM8HW8X/Bradford and Braun - 2021 - Regional and local effects drive changes in spawni.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
