"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"B9ZFBXG7","journalArticle","2003","Drechsler, Martin; Frank, Karin; Hanski, Ilkka; O'Hara, Robert B.; Wissel, Christian","RANKING METAPOPULATION EXTINCTION RISK: FROM PATTERNS IN DATA TO CONSERVATION MANAGEMENT DECISIONS","Ecological Applications","","1051-0761","10.1890/1051-0761(2003)13[990:RMERFP]2.0.CO;2","http://doi.wiley.com/10.1890/1051-0761(2003)13[990:RMERFP]2.0.CO;2","Viability analyses of large metapopulations are often hampered by difﬁculties in the parameter estimation. This leads to high uncertainty in parameter values and model outputs and complicates the formulation of clear recommendations for conservation management. We present a comprehensive procedure that is able to process spatiotemporal patterns of metapopulation occupancy to rank management scenarios. The ﬁrst step of the procedure involves the formulation of the stochastic metapopulation model and the estimation of parameter values with a Bayesian approach, using a Markov chain Monte Carlo algorithm. In the second step, the model is used to predict the effects of different management actions, taking into account the uncertainty in the parameter estimates. Finally, in the third step, decision analysis is used to evaluate and aggregate the results of the previous step into a simple rank order of management scenarios. The procedure was applied to a metapopulation of the Glanville fritillary, Melitaea cinxia. Although the amount of available occupancy data was considerable, the uncertainty in the estimated model parameter values was so large that a precise estimate of the extinction risk of the metapopulation could not be made. However, the procedure was able to produce a rank order of management scenarios that was extraordinarily robust to the uncertainty. Application of the procedure to two other case studies revealed that, even though robust rankings cannot always be obtained, the results of the procedure are helpful in assessing the degree of uncertainty in the ranking and pointing to those factors most responsible for the lack of robustness. The results of this paper demonstrate very clearly, by way of example, both the limitations and the possibilities of model-based metapopulation viability analysis.","2003-08","2021-10-27 04:52:12","2021-10-27 04:52:12","2021-10-27 04:52:12","990-998","","4","13","","Ecological Applications","RANKING METAPOPULATION EXTINCTION RISK","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/PJIBGSVJ/Drechsler et al. - 2003 - RANKING METAPOPULATION EXTINCTION RISK FROM PATTE.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3H9EL4V","journalArticle","2007","Purves, Drew W.; Zavala, Miguel A.; Ogle, Kiona; Prieto, Fernando; Benayas, José M. Rey","ENVIRONMENTAL HETEROGENEITY, BIRD-MEDIATED DIRECTED DISPERSAL, AND OAK WOODLAND DYNAMICS IN MEDITERRANEAN SPAIN","Ecological Monographs","","0012-9615","10.1890/05-1923","http://doi.wiley.com/10.1890/05-1923","Vegetation dynamics in complex landscapes depend on interactions among environmental heterogeneity, disturbance, habitat fragmentation, and seed dispersal processes. We explore how these features combine to affect the regional abundances and distributions of three Quercus (oak) species in central Spain: Q. faginea (deciduous tree), Q. ilex (evergreen tree), and Q. coccifera (evergreen shrub). We develop and parameterize a stochastic patch occupancy model (SPOM) that, unlike previous SPOMs, includes environmentally driven variation in disturbance and establishment. Dispersal in the model is directed toward local (nearby) suitable habitat patches, following the observed seed-caching behavior of the European Jay. Model parameters were estimated using Bayesian methods and survey data from 12 047 plots. Model simulations were conducted to explore the importance of different dispersal modes (local directed, global directed, local random, global random). The SPOM with local directed dispersal gave a much better ﬁt to the data and reproduced observed regional abundance, abundance–environment correlations, and spatial autocorrelation in abundance for all three species. Model simulations suggest that jay-mediated directed dispersal increases regional abundance and alters species–environment correlations. Local dispersal is estimated to reduce regional abundances, amplify species–environment correlations, and amplify spatial autocorrelation.","2007-02","2021-10-27 04:52:15","2021-10-27 04:52:15","2021-10-27 04:52:15","77-97","","1","77","","Ecological Monographs","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/KH8FCBL7/Purves et al. - 2007 - ENVIRONMENTAL HETEROGENEITY, BIRD-MEDIATED DIRECTE.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWLEFMKW","journalArticle","2014","Almaraz, Pablo","Simple models, complex models, useful models: can we tell them from the flap of a butterfly's wings?","Frontiers in Ecology and Evolution","","2296-701X","10.3389/fevo.2014.00054","http://journal.frontiersin.org/article/10.3389/fevo.2014.00054/abstract","","2014-08-29","2021-10-27 04:52:17","2021-10-27 04:52:17","2021-10-27 04:52:17","","","","2","","Front. Ecol. Evol.","Simple models, complex models, useful models","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/7XL9ZFN8/Almaraz - 2014 - Simple models, complex models, useful models can .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JRVZPWNB","journalArticle","2008","Haight, Robert G.; Travis, Laurel E.","Reserve Design to Maximize Species Persistence","Environmental Modeling & Assessment","","1420-2026, 1573-2967","10.1007/s10666-007-9088-4","http://link.springer.com/10.1007/s10666-007-9088-4","We develop a reserve design strategy to maximize the probability of species persistence predicted by a stochastic, individual-based, metapopulation model. Because the population model does not fit exact optimization procedures, our strategy involves deriving promising solutions from theory, obtaining promising solutions from a simulation optimization heuristic, and determining the best of the promising solutions using a multiple-comparison statistical test. We use the strategy to address a problem of allocating limited resources to new and existing reserves. The best reserve design depends on emigration, dispersal mortality, and probabilities of movement between reserves. When movement probabilities are symmetric, the best design is to expand a subset of reserves to equal size to exhaust the habitat budget. When movement probabilities are not symmetric, the best design does not expand reserves to equal size and is strongly affected by movement probabilities and emigration rates. We use commercial simulation software to obtain our results.","2008-05","2021-10-27 04:52:20","2021-10-27 04:52:20","2021-10-27 04:52:20","243-253","","2","13","","Environ Model Assess","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/AI4GXKSN/Haight and Travis - 2008 - Reserve Design to Maximize Species Persistence.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N6LN9UIC","journalArticle","2009","Pitt, Joel P. W.; Worner, Sue P.; Suarez, Andrew V.","Predicting Argentine ant spread over the heterogeneous landscape using a spatially explicit stochastic model","Ecological Applications","","1051-0761","10.1890/08-1777.1","http://doi.wiley.com/10.1890/08-1777.1","The characteristics of spread for an invasive species should inﬂuence how environmental authorities or government agencies respond to an initial incursion. Highresolution predictions of how, where, and the speed at which a newly established invasive population will spread across the surrounding heterogeneous landscape can greatly assist appropriate and timely risk assessments and control decisions.","2009-07","2021-10-27 04:52:23","2021-10-27 04:52:23","2021-10-27 04:52:23","1176-1186","","5","19","","Ecological Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/7ZLPZ3JC/Pitt et al. - 2009 - Predicting Argentine ant spread over the heterogen.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R9J2B5PQ","journalArticle","2018","Southwell, Darren M.; Heard, Geoffrey W.; McCarthy, Michael A.","Optimal timing of biodiversity offsetting for metapopulations","Ecological Applications","","10510761","10.1002/eap.1666","https://onlinelibrary.wiley.com/doi/10.1002/eap.1666","Biodiversity offsetting schemes permit habitat destruction, provided that losses are compensated by gains elsewhere. While hundreds of offsetting schemes are used around the globe, the optimal timing of habitat creation in such projects is poorly understood. Here, we developed a spatially explicit metapopulation model for a single species subject to a habitat compensation scheme. Managers could compensate for destruction of a patch by creating a new patch either before, at the time of, or after patch loss. Delaying patch creation is intuitively detrimental to species persistence, but allowed managers to invest financial compensation, accrue interest, and create a larger patch at a later date. Using stochastic dynamic programming, we found the optimal timing of patch creation that maximizes the number of patches occupied at the end of a 50-yr habitat compensation scheme when a patch is destroyed after 10 yr. Two case studies were developed for Australian species subject to habitat loss but with very different traits: the endangered growling grass frog (Litoria raniformis) and the critically endangered Mount Lofty Ranges Southern Emu-wren (Spititurus malachurus intermedius). Our results show that adding a patch either before or well after habitat destruction can be optimal, depending on the occupancy state of the metapopulation, the interest rate, the area of the destroyed patch and metapopulation parameters of the focal species. Generally, it was better to delay patch creation when the interest rate was high, when the species had a relatively high colonization rate, when the patch nearest the new patch was occupied, and when the destroyed patch was small. Our framework can be applied to single-species metapopulations subject to habitat loss, and demonstrates that considering the timing of habitat compensation could improve the effectiveness of offsetting schemes.","2018-03","2021-10-27 04:52:25","2021-10-27 04:52:25","2021-10-27 04:52:25","508-521","","2","28","","Ecol Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9232W2T2/Southwell et al. - 2018 - Optimal timing of biodiversity offsetting for meta.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TFCZTH3","journalArticle","","Stolk, H J; Hanan, J; Zalucki, M P","Subpopulation Agents Emerge from Individual Agents in Metapopulation Simulations","","","","","","","","2021-10-27 04:55:07","2021-10-27 04:55:07","","7","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/kelleherj/Zotero/storage/Q3RW64EB/Stolk et al. - Subpopulation Agents Emerge from Individual Agents.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YKK39KV6","journalArticle","2002","Moilanen, Atte; Cabeza, Mar","SINGLE-SPECIES DYNAMIC SITE SELECTION","Ecological Applications","","1051-0761","10.1890/1051-0761(2002)012[0913:SSDSS]2.0.CO;2","http://doi.wiley.com/10.1890/1051-0761(2002)012[0913:SSDSS]2.0.CO;2","Methods for designing regional reserve networks mostly concentrate on providing maximal representation of species occurring in the region. Representation-based methods, however, typically consider a static snapshot of species incidences, and the spatial dynamics of the species are ignored. It has been empirically demonstrated that reserves designed using representation do not guarantee another important goal of reserve design: long-term persistence. The question studied here is the following: Which subset of sites do you select to maximize the long-term persistence of a species living in a metapopulation, given that each site has a cost and the amount of resource (e.g., money) available is limited? We present an optimization method, which uses a combination of evolutionary optimization (a genetic algorithm) and local search to ﬁnd the optimal selection of sites. The quality of each candidate solution is evaluated using a spatially realistic metapopulation model, the incidence function model. The proposed method is applied to a metapopulation of the false heath fritillary butterﬂy, an endangered species in Finland. With this data set, the proposed estimation method produces intuitively acceptable and consistent results within minutes of computation time. Sites favored by the algorithm are located in three patch clusters, and they tend to be inexpensive and initially occupied. Expensive and/or very isolated patches are rarely selected into the optimal site selection.","2002-06","2021-10-27 04:55:10","2021-10-27 04:55:10","2021-10-27 04:55:10","913-926","","3","12","","Ecological Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XWQVD82J/Moilanen and Cabeza - 2002 - SINGLE-SPECIES DYNAMIC SITE SELECTION.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UH8IS46Z","journalArticle","2019","Zipkin, Elise F.; Inouye, Brian D.; Beissinger, Steven R.","Innovations in data integration for modeling populations","Ecology","","0012-9658, 1939-9170","10.1002/ecy.2713","https://onlinelibrary.wiley.com/doi/10.1002/ecy.2713","","2019-04-05","2021-10-27 04:55:12","2021-10-27 04:55:12","2021-10-27 04:55:12","e02713","","","","","Ecology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/6P5T4YBS/Zipkin et al. - 2019 - Innovations in data integration for modeling popul.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES7XC3J8","journalArticle","2010","Wilson, Robert J.; Davies, Zoe G.; Thomas, Chris D.","Linking habitat use to range expansion rates in fragmented landscapes: a metapopulation approach","Ecography","","09067590, 16000587","10.1111/j.1600-0587.2009.06038.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0587.2009.06038.x","","2010-02","2021-10-27 04:55:16","2021-10-27 04:55:16","2021-10-27 04:55:16","73-82","","1","33","","Ecography","Linking habitat use to range expansion rates in fragmented landscapes","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/5ET5GGH7/Wilson et al. - 2010 - Linking habitat use to range expansion rates in fr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C4NCQWAR","journalArticle","2010","Cabeza, Mar; Arponen, Anni; Jäättelä, Laura; Kujala, Heini; van Teeffelen, Astrid; Hanski, Ilkka","Conservation planning with insects at three different spatial scales","Ecography","","09067590, 16000587","10.1111/j.1600-0587.2009.06040.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0587.2009.06040.x","","2010-02","2021-10-27 04:55:19","2021-10-27 04:55:19","2021-10-27 04:55:19","54-63","","1","33","","Ecography","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/4WRQ4LXH/Cabeza et al. - 2010 - Conservation planning with insects at three differ.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZTKHTJTI","journalArticle","2010","Zurell, Damaris; Berger, Uta; Cabral, Juliano S.; Jeltsch, Florian; Meynard, Christine N.; Münkemüller, Tamara; Nehrbass, Nana; Pagel, Jörn; Reineking, Björn; Schröder, Boris; Grimm, Volker","The virtual ecologist approach: simulating data and observers","Oikos","","00301299, 16000706","10.1111/j.1600-0706.2009.18284.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0706.2009.18284.x","","2010-02-26","2021-10-27 04:55:21","2021-10-27 04:55:21","2021-10-27 04:55:21","622-635","","4","119","","Oikos","The virtual ecologist approach","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/7CGWT853/Zurell et al. - 2010 - The virtual ecologist approach simulating data an.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55YAM9BP","journalArticle","2008","Legendre, Stéphane; Schoener, Thomas W.; Clobert, Jean; Spiller, David A.","How Is Extinction Risk Related to Population‐Size Variability over Time? A Family of Models for Species with Repeated Extinction and Immigration","The American Naturalist","","0003-0147, 1537-5323","10.1086/589454","https://www.journals.uchicago.edu/doi/10.1086/589454","","2008-08","2021-10-27 04:55:24","2021-10-27 04:55:24","2021-10-27 04:55:24","282-298","","2","172","","The American Naturalist","How Is Extinction Risk Related to Population‐Size Variability over Time?","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/9F6VI4KP/Legendre et al. - 2008 - How Is Extinction Risk Related to Population‐Size .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A5AQXVFL","journalArticle","2009","Wilson, Robert J; Davies, Zoe G; Thomas, Chris D","Modelling the effect of habitat fragmentation on range expansion in a butterfly","Proceedings of the Royal Society B: Biological Sciences","","0962-8452, 1471-2954","10.1098/rspb.2008.0724","https://royalsocietypublishing.org/doi/10.1098/rspb.2008.0724","There is an increasing need for conservation programmes to make quantitative predictions of biodiversity responses to changed environments. Such predictions will be particularly important to promote species recovery in fragmented landscapes, and to understand and facilitate distribution responses to climate change. Here, we model expansion rates of a test species (a rare butterfly,               Hesperia comma               ) in five landscapes over 18 years (generations), using a metapopulation model (the incidence function model). Expansion rates increased with the area, quality and proximity of habitat patches available for colonization, with predicted expansion rates closely matching observed rates in test landscapes. Habitat fragmentation constrained expansion, but in a predictable way, suggesting that it will prove feasible both to understand variation in expansion rates and to develop conservation programmes to increase rates of range expansion in such species.","2009-04-22","2021-10-27 04:55:27","2021-10-27 04:55:27","2021-10-27 04:55:27","1421-1427","","1661","276","","Proc. R. Soc. B.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/XZRMCK2K/Wilson et al. - 2009 - Modelling the effect of habitat fragmentation on r.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BPB5JFJR","document","2000","Heino, Mikko; Hanski, Ilkka","Evolution of Migration Rate in a Spatially Realistic Metapopulation Model","","","","","","","2000","2021-10-27 04:56:15","2021-10-27 04:56:54","","","","","","","","","","","","","","","","","","","","","","","","/Users/kelleherj/Zotero/storage/Q5UTFBFD/IR-00-044.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4ZP39NZT","journalArticle","2018","Graham, Laura J.; Haines-Young, Roy H.; Field, Richard","The incidence function model as a tool for landscape-scale ecological impact assessments","Landscape and Urban Planning","","01692046","10.1016/j.landurbplan.2017.10.008","https://linkinghub.elsevier.com/retrieve/pii/S0169204617302876","Landscape-scale approaches to assessing the impact of land-use change on species' persistence are necessary because species depend on processes acting at varying scales, yet existing approaches to ecological impact assessment tend only to be site-based. A further major criticism of current ecological impact assessments is that they tend to be qualitative. Here we develop methods that apply the Incidence Function Model (IFM) in real urban planning contexts, by generating repeatable and comparable quantitative measures of ecological impacts. To demonstrate the methods for a case study (Nottingham, UK), we estimated landscape-scale measures of species' persistence that indicate metapopulation viability. We based these on Nottingham’s landscape when urban developments were recently proposed, then adjust the land cover to include the proposed developments, and also for two projected landscapes where 10% and 20% of the original natural or semi-natural land cover is lost. We ﬁnd that the IFM shows promise as a tool for quantitative landscape-scale ecological impact assessment, depending on the size of the impact. We detected minimal diﬀerences in the species' viability measures between the original and post-development landscapes. This suggests that for small (around 2%) cumulative losses of natural/semi-natural space, current site-based approaches are suﬃcient. However, when the cumulative eﬀect of continued development was modelled by increasing the losses of natural/semi-natural land cover to 10–20% of existing cover, the impact on many of the species studied was more substantial. This indicates that a landscapescale approach is necessary for larger, prolonged and cumulative habitat losses.","2018-02","2021-10-27 04:58:35","2021-10-27 04:58:35","2021-10-27 04:58:35","187-194","","","170","","Landscape and Urban Planning","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/BFNPFYCN/Graham et al. - 2018 - The incidence function model as a tool for landsca.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EG79Y4II","journalArticle","2003","Ovaskainen, Otso; Hanski, Ilkka","How much does an individual habitat fragment contribute to metapopulation dynamics and persistence?","Theoretical Population Biology","","00405809","10.1016/S0040-5809(03)00102-3","https://linkinghub.elsevier.com/retrieve/pii/S0040580903001023","We derive measures for assessing the value of an individual habitat fragment for the dynamics and persistence of a metapopulation living in a network of many fragments. We demonstrate that the most appropriate measure of fragment value depends on the question asked. Speciﬁcally, we analyse four alternative measures: the contribution of a fragment to the metapopulation capacity of the network, to the equilibrium metapopulation size, to the expected time to metapopulation extinction and the long-term contribution of a fragment to colonization events in the network. The latter measure is comparable to densitydependent measures in general matrix population theory, though some differences are introduced by the fact that ‘‘density dependence’’ is spatially localized in the metapopulation context. We show that the value of a fragment depends not only on the properties of the landscape but also on the properties of the species. Most importantly, variation in fragment values between the habitat fragments is greatest in the case of rare species that occur close to the extinction threshold, as these species are likely to be restricted to the most favorable parts of the landscape. We expect that the measures of habitat fragment value described and analysed here have applications in landscape ecology and in conservation biology.","2003-12","2021-10-27 04:58:38","2021-10-27 04:58:38","2021-10-27 04:58:38","481-495","","4","64","","Theoretical Population Biology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/FC3HINPN/Ovaskainen and Hanski - 2003 - How much does an individual habitat fragment contr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9JANNMSF","journalArticle","2011","Kleinhans, David; Jonsson, Per R.","On the impact of dispersal asymmetry on metapopulation persistence","Journal of Theoretical Biology","","00225193","10.1016/j.jtbi.2011.09.002","http://arxiv.org/abs/1011.1109","Metapopulation theory for a long time has assumed dispersal to be symmetric, i.e. patches are connected through migrants dispersing bi-directionally without a preferred direction. However, for natural populations symmetry is often broken, e.g. for species in the marine environment dispersing through the transport of pelagic larvae with ocean currents. The few recent studies of asymmetric dispersal concluded, that asymmetry has a distinct negative impact on the persistence of metapopulations. Detailed analysis however revealed, that these previous studies might have been unable to properly disentangle the eﬀect of symmetry from other potentially confounding properties of dispersal patterns. We resolve this issue by systematically investigating the symmetry of dispersal patterns and its impact on metapopulation persistence. Our main analysis based on a metapopulation model equivalent to previous studies but now applied on regular dispersal patterns aims to isolate the eﬀect of dispersal symmetry on metapopulation persistence. Our results suggest, that asymmetry in itself does not imply negative eﬀects on metapopulation persistence. For this reason we recommend to investigate it in connection with other properties of dispersal instead of in isolation.","2011-12","2021-10-27 04:58:43","2021-10-27 04:58:43","2021-10-27 04:58:43","37-45","","","290","","Journal of Theoretical Biology","","","","","","","","en","","","","","arXiv.org","","arXiv: 1011.1109","","/Users/kelleherj/Zotero/storage/AUZAB6GP/Kleinhans and Jonsson - 2011 - On the impact of dispersal asymmetry on metapopula.pdf","","","Quantitative Biology - Populations and Evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZMSCDAY","journalArticle","2021","Bradford, Michael J.; Braun, Douglas C.","Regional and local effects drive changes in spawning stream occupancy in a sockeye salmon metapopulation","Canadian Journal of Fisheries and Aquatic Sciences","","0706-652X, 1205-7533","10.1139/cjfas-2020-0463","https://cdnsciencepub.com/doi/10.1139/cjfas-2020-0463","There is a need to explicitly consider metapopulation dynamics in the development of conservation strategies for spatially structured populations. We examined the spatial dynamics of sockeye salmon (Oncorhynchus nerka) that spawn in 36 streams of the Stuart River watershed in British Columbia, Canada, using a 69-year record of spawner abundance and a demographically based Bayesian dynamic occupancy model. We identiﬁed a set of 12 streams with good habitat conditions that were occupied >90% of years despite large year-to-year changes in abundance. Over 85% of spawners were concentrated in these streams. Many other streams with poorer habitat had small populations that were not persistent over time and were periodically recolonized by dispersers from other streams. Although it is often assumed population diversity and resiliency is maximized when all available habitats are used, for this salmon metapopulation, resiliency is due to the core streams of higher habitat quality. Currently, other streams make only small contributions to population abundance; however, some may have conservation value if their habitats become more suitable for spawning in the future.","2021-08","2021-10-27 04:58:45","2021-10-27 04:58:45","2021-10-27 04:58:45","1084-1095","","8","78","","Can. J. Fish. Aquat. Sci.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/KWHMZEP9/Bradford and Braun - 2021 - Regional and local effects drive changes in spawni.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E5ZTX2IV","journalArticle","2013","Rybicki, Joel; Hanski, Ilkka","Species-area relationships and extinctions caused by habitat loss and fragmentation","Ecology Letters","","1461023X","10.1111/ele.12065","https://onlinelibrary.wiley.com/doi/10.1111/ele.12065","The species–area relationship (SAR) has been used to predict the numbers of species going extinct due to habitat loss, but other researchers have maintained that SARs overestimate extinctions and instead one should use the endemics–area relationship (EAR) to predict extinctions. Here, we employ spatially explicit simulations of large numbers of species in spatially heterogeneous landscapes to investigate SARs and extinctions in a dynamic context. The EAR gives the number of species going extinct immediately after habitat loss, but typically many other species have unviable populations in the remaining habitat and go extinct soon afterwards. We conclude that the EAR underestimates extinctions due to habitat loss, the continental SAR (with slope ~0.1 or somewhat less) gives a good approximation of short-term extinctions, while the island SAR calculated for discrete fragments of habitat (with slope ~0.25) predicts the long-term extinctions. However, when the remaining area of land-covering habitat such as forest is roughly less than 20% of the total landscape and the habitat is highly fragmented, all current SARs underestimate extinction rate. We show how the ‘fragmentation effect’ can be incorporated into a predictive SAR model. When the remaining habitat is highly fragmented, an effective way to combat the fragmentation effect is to aggregate habitat fragments into clusters rather than to place them randomly across the landscape.","2013-05","2021-10-27 04:58:49","2021-10-27 04:58:49","2021-10-27 04:58:49","27-38","","","16","","Ecol Lett","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/CK66JXFQ/Rybicki and Hanski - 2013 - Species-area relationships and extinctions caused .pdf","","","","Enquist, Brian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8C4TQHU","journalArticle","2015","Ramiadantsoa, Tanjona; Ovaskainen, Otso; Rybicki, Joel; Hanski, Ilkka","Large-Scale Habitat Corridors for Biodiversity Conservation: A Forest Corridor in Madagascar","PLOS ONE","","1932-6203","10.1371/journal.pone.0132126","https://dx.plos.org/10.1371/journal.pone.0132126","","2015-07-22","2021-10-27 04:58:51","2021-10-27 04:58:51","2021-10-27 04:58:51","e0132126","","7","10","","PLoS ONE","Large-Scale Habitat Corridors for Biodiversity Conservation","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/LG6DL4PM/Ramiadantsoa et al. - 2015 - Large-Scale Habitat Corridors for Biodiversity Con.pdf","","","","Samonds, Karen E.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75JHZDLF","journalArticle","2020","Prillwitz, Kai von; Blasius, Bernd","Mid-domain effect for food chain length in a colonization–extinction model","Theoretical Ecology","","1874-1738, 1874-1746","10.1007/s12080-020-00454-x","https://link.springer.com/10.1007/s12080-020-00454-x","The mid-domain effect states that in a spatially bounded domain species richness tends to decrease from the center towards the boundary, thus producing a peak or plateau of species richness in the middle of the domain even in the absence of any environmental gradient. This effect has been frequently used to describe geographic richness gradients of trophically similar species, but how it scales across different trophic levels is poorly understood. Here, we study the role of geometric constraints for the formation of spatial gradients in trophically structured metacommunities. We model colonization–extinction dynamics of a simple food chain on a network of habitat patches embedded in a one- or two-dimensional domain. In a spatially homogeneous or well-mixed system, we find that the food chain length increases with the square root of the ratio of colonization and extinction rates. In a spatially bounded domain, we find that the patch occupancy decreases towards the edge of the domain for all species of the food web, but this spatial gradient varies with the trophic level. As a consequence, the average food chain length peaks in the center and declines towards the boundaries of the domain, thereby extending the notion of a mid-domain effect from species richness to food chain length. This trophic mid-domain effect already arises in a one-dimensional domain, but it is most pronounced at the headlands in a two-dimensional domain. As the mid-domain effect for food chain length is caused solely by spatial boundaries and requires no other environmental heterogeneity, it can be considered a null expectation for geographic patterns in spatially extended food webs.","2020-09","2021-10-27 04:58:54","2021-10-27 04:58:54","2021-10-27 04:58:54","301-315","","3","13","","Theor Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/kelleherj/Zotero/storage/YJAZS22C/Prillwitz and Blasius - 2020 - Mid-domain effect for food chain length in a colon.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RGA6EF9S","document","2009","George, Dylan","PATHOGEN PERSISTENCE IN WILDLIFE POPULATIONS: CASE STUDIES OF PLAGUE IN PRAIRIE DOGS AND RABIES IN BATS","","","","","","","2009","2021-10-27 04:59:51","2021-10-27 05:00:13","","","","","","","","","","","","","","","","","","","","","","","","/Users/kelleherj/Zotero/storage/EBDGZ2J5/ShUHNb-out.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
